unit_key,unit_name,candidate_binding_count,retrieval_status
wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus,Sorcerer-Prophet (Death),271,potential_relationships_only
wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu,Sorcerer-Prophet (Death),272,potential_relationships_only
wh3_dlc23_chd_cha_sorcerer_prophet_fire,Sorcerer-Prophet (Fire),262,potential_relationships_only
wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus,Sorcerer-Prophet (Fire),272,potential_relationships_only
wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus,Sorcerer-Prophet (Fire),271,potential_relationships_only
wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu,Sorcerer-Prophet (Fire),272,potential_relationships_only
wh3_dlc23_chd_cha_sorcerer_prophet_hashut,Sorcerer-Prophet (Hashut),262,potential_relationships_only
wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus,Sorcerer-Prophet (Hashut),272,potential_relationships_only
wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus,Sorcerer-Prophet (Hashut),271,potential_relationships_only
wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu,Sorcerer-Prophet (Hashut),272,potential_relationships_only
wh3_dlc23_chd_cha_sorcerer_prophet_metal,Sorcerer-Prophet (Metal),262,potential_relationships_only
wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus,Sorcerer-Prophet (Metal),272,potential_relationships_only
wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus,Sorcerer-Prophet (Metal),269,potential_relationships_only
wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu,Sorcerer-Prophet (Metal),270,potential_relationships_only
wh3_dlc23_chd_cha_zhatan_the_black,Zhatan the Black,262,potential_relationships_only
wh3_dlc23_chd_cha_zhatan_the_black_great_taurus,Zhatan the Black,270,potential_relationships_only
wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses,Chaos Dwarf Blunderbusses,280,potential_relationships_only
wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror,The Granite Guard (Chaos Dwarf Blunderbusses),297,potential_relationships_only
wh3_dlc23_chd_inf_chaos_dwarf_warriors,Chaos Dwarf Warriors,267,potential_relationships_only
wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons,Chaos Dwarf Warriors (Great Weapons),265,potential_relationships_only
wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror,The Blazing Beards of Bazherak (Chaos Dwarf Warriors),281,potential_relationships_only
wh3_dlc23_chd_inf_goblin_labourers,Goblin Labourers,243,potential_relationships_only
wh3_dlc23_chd_inf_hobgoblin_archers,Hobgoblin Archers,282,potential_relationships_only
wh3_dlc23_chd_inf_hobgoblin_cutthroats,Hobgoblin Cutthroats,271,potential_relationships_only
wh3_dlc23_chd_inf_hobgoblin_sneaky_gits,Hobgoblin Sneaky Gits,276,potential_relationships_only
wh3_dlc23_chd_inf_infernal_guard,Infernal Guard,269,potential_relationships_only
wh3_dlc23_chd_inf_infernal_guard_fireglaives,Infernal Guard (Fireglaives),286,potential_relationships_only
wh3_dlc23_chd_inf_infernal_guard_great_weapons,Infernal Guard (Great Weapons),269,potential_relationships_only
wh3_dlc23_chd_inf_infernal_ironsworn,Infernal Ironsworn,266,potential_relationships_only
wh3_dlc23_chd_inf_infernal_ironsworn_ror,The Immortals (Infernal Ironsworn),282,potential_relationships_only
wh3_dlc23_chd_inf_orc_labourers,Orc Labourers,243,potential_relationships_only
wh3_dlc23_chd_mon_bale_taurus,Bale Taurus,256,potential_relationships_only
wh3_dlc23_chd_mon_great_taurus,Great Taurus,255,potential_relationships_only
wh3_dlc23_chd_mon_kdaai_destroyer,K'daai Destroyer,264,potential_relationships_only
wh3_dlc23_chd_mon_kdaai_fireborn,K'daai Fireborn,275,potential_relationships_only
wh3_dlc23_chd_mon_lammasu,Lammasu,261,potential_relationships_only
wh3_dlc23_chd_veh_deathshrieker_rocket_launcher,Deathshrieker Rocket Launcher,249,potential_relationships_only
wh3_dlc23_chd_veh_dreadquake_mortar,Dreadquake Mortar,247,potential_relationships_only
wh3_dlc23_chd_veh_iron_daemon,Iron Daemon,255,potential_relationships_only
wh3_dlc23_chd_veh_iron_daemon_1dreadquake,Iron Daemon – Dreadquake Mortar,257,potential_relationships_only
wh3_dlc23_chd_veh_iron_daemon_ror,The Daemon's Tongue (Iron Daemon),222,potential_relationships_only
wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake,The Daemon's Tongue – Dreadquake Mortar,270,potential_relationships_only
wh3_dlc23_chd_veh_magma_cannon,Magma Cannon,247,potential_relationships_only
wh3_dlc23_chd_veh_skullcracker,Skullcracker,250,potential_relationships_only
wh3_dlc23_chd_veh_skullcracker_1dreadquake,Skullcracker – Dreadquake Mortar,261,potential_relationships_only
wh3_dlc23_neu_cha_ulrika,Ulrika Magdova,275,potential_relationships_only
wh3_dlc23_neu_cha_ulrika_warhorse,Ulrika Magdova,275,potential_relationships_only
wh3_dlc24_bst_inf_centigors_great_weapons_mtze,Centigors of Tzeentch,251,potential_relationships_only
wh3_dlc24_bst_inf_tzaangors,Tzaangors,251,potential_relationships_only
wh3_dlc24_bst_mon_cockatrice,Cockatrice,239,potential_relationships_only
wh3_dlc24_bst_mon_incarnate_elemental_of_beasts,Incarnate Elemental of Beasts,233,potential_relationships_only
wh3_dlc24_cth_cha_astromancer_great_moon_bird,Astromancer,269,potential_relationships_only
wh3_dlc24_cth_cha_celestial_general_yang,Celestial General,260,potential_relationships_only
wh3_dlc24_cth_cha_celestial_general_yang_cathayan_horse,Celestial General,260,potential_relationships_only
wh3_dlc24_cth_cha_celestial_general_yang_celestial_lion,Celestial General,268,potential_relationships_only
wh3_dlc24_cth_cha_celestial_general_yang_longma,Celestial General,266,potential_relationships_only
wh3_dlc24_cth_cha_gate_master,Gate Master,267,potential_relationships_only
wh3_dlc24_cth_cha_gate_master_warhorse,Gate Master,264,potential_relationships_only
wh3_dlc24_cth_cha_saytang_the_watcher,Saytang the Watcher,268,potential_relationships_only
wh3_dlc24_cth_cha_yuan_bo_dragon,"Yuan Bo, the Jade Dragon",270,potential_relationships_only
wh3_dlc24_cth_cha_yuan_bo_human,"Yuan Bo, the Jade Dragon",283,potential_relationships_only
wh3_dlc24_cth_inf_dragon_guard_crossbowmen_ror,The Grace of Quai Yin (Celestial Dragon Crossbows),284,potential_relationships_only
wh3_dlc24_cth_inf_onyx_crowmen,Onyx Crowmen,259,potential_relationships_only
wh3_dlc24_cth_inf_onyx_crowmen_ror,Empress Crowmen (Onyx Crowmen),272,potential_relationships_only
wh3_dlc24_cth_mon_celestial_lion,Celestial Lion,252,potential_relationships_only
wh3_dlc24_cth_mon_great_moon_bird,Great Moon Bird,247,potential_relationships_only
wh3_dlc24_cth_mon_jade_lion,Jade Lion,249,potential_relationships_only
wh3_dlc24_cth_mon_jet_lion,Jet Lion,247,potential_relationships_only
wh3_dlc24_cth_veh_zhangu_war_drum,Zhangu War Drum,251,potential_relationships_only
wh3_dlc24_cth_veh_zhangu_war_drum_ror,The Jade War Drum (Zhangu War Drum),264,potential_relationships_only
wh3_dlc24_ksl_cha_hag_witch_beast,Hag Witch (Beasts),270,potential_relationships_only
wh3_dlc24_ksl_cha_hag_witch_death,Hag Witch (Death),270,potential_relationships_only
wh3_dlc24_ksl_cha_hag_witch_hag,Hag Witch (Hag),270,potential_relationships_only
wh3_dlc24_ksl_cha_hag_witch_shadow,Hag Witch (Shadows),270,potential_relationships_only
wh3_dlc24_ksl_cha_mother_ostankya,Mother Ostankya,274,potential_relationships_only
wh3_dlc24_ksl_inf_akshina_ambushers,Akshina Ambushers,256,potential_relationships_only
wh3_dlc24_ksl_inf_akshina_ambushers_ror,The Wolfhearts (Akshina Ambushers),269,potential_relationships_only
wh3_dlc24_ksl_inf_kislevite_warriors,Kislevite Warriors,249,potential_relationships_only
wh3_dlc24_ksl_inf_streltsi_ror,Boydinov's Brawlers (Streltsi),263,potential_relationships_only
wh3_dlc24_ksl_mon_frost_wyrm,Frost Wyrm,233,potential_relationships_only
wh3_dlc24_ksl_mon_incarnate_elemental_of_beasts,Incarnate Elemental of Beasts,239,potential_relationships_only
wh3_dlc24_ksl_mon_the_things_in_the_woods,The Things in the Woods,264,potential_relationships_only
wh3_dlc24_ksl_mon_the_things_in_the_woods_ror,The Mordheim Balewolves (The Things in the Woods),276,potential_relationships_only
wh3_dlc24_lzd_mon_carnosaur_0,Feral Carnosaur,233,potential_relationships_only
wh3_dlc24_tze_cha_aekold_helbrass,Aekold Helbrass,272,potential_relationships_only
wh3_dlc24_tze_cha_blue_scribes,The Blue Scribes,283,potential_relationships_only
wh3_dlc24_tze_cha_changeling,The Changeling,270,potential_relationships_only
wh3_dlc24_tze_inf_centigors_great_weapons,Centigors of Tzeentch,263,potential_relationships_only
wh3_dlc24_tze_inf_pink_horrors_ror,The Sourguts (Pink Horrors of Tzeentch),302,potential_relationships_only
wh3_dlc24_tze_inf_tzaangors,Tzaangors,269,potential_relationships_only
wh3_dlc24_tze_mon_cockatrice,Cockatrice,259,potential_relationships_only
wh3_dlc24_tze_mon_flamers_changebringers,Changebringers,269,potential_relationships_only
wh3_dlc24_tze_mon_mutalith_vortex_beast,Mutalith Vortex Beast,262,potential_relationships_only
wh3_dlc24_tze_mon_mutalith_vortex_beast_ror,Aeson the Fallen (Mutalith Vortex Beast),275,potential_relationships_only
wh3_dlc24_tze_mon_screamers_ror,Shrieking Skyrays (Screamers of Tzeentch),296,potential_relationships_only
wh3_dlc25_bst_inf_pestigors,Pestigors,248,potential_relationships_only
wh3_dlc25_chs_cha_chaos_lord_mnur,Chaos Lord of Nurgle,274,potential_relationships_only
wh3_dlc25_chs_cha_chaos_lord_mnur_chaos_chariot,Chaos Lord of Nurgle,274,potential_relationships_only
wh3_dlc25_chs_cha_chaos_lord_mnur_chaos_steed,Chaos Lord of Nurgle,274,potential_relationships_only
wh3_dlc25_chs_cha_chaos_lord_mnur_rot_beast,Chaos Lord of Nurgle,274,potential_relationships_only
wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur,Chaos Sorcerer of Nurgle (Death),264,potential_relationships_only
wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_chaos_steed,Chaos Sorcerer of Nurgle (Death),264,potential_relationships_only
wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_rot_beast,Chaos Sorcerer of Nurgle (Death),264,potential_relationships_only
wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_warshrine,Chaos Sorcerer of Nurgle (Death),267,potential_relationships_only
wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur,Chaos Sorcerer of Nurgle (Nurgle),264,potential_relationships_only
wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_chaos_steed,Chaos Sorcerer of Nurgle (Nurgle),264,potential_relationships_only
wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_rot_beast,Chaos Sorcerer of Nurgle (Nurgle),264,potential_relationships_only
wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_warshrine,Chaos Sorcerer of Nurgle (Nurgle),267,potential_relationships_only
wh3_dlc25_chs_cha_exalted_hero_mnur_rot_beast,Exalted Hero of Nurgle,274,potential_relationships_only
wh3_dlc25_dwf_art_goblin_hewer,Goblin Hewers,277,potential_relationships_only
wh3_dlc25_dwf_art_grudge_thrower_grudge_reward,Grudge Throwers (Grudge Settlers),239,potential_relationships_only
wh3_dlc25_dwf_cha_daemon_slayer,Daemon Slayer,275,potential_relationships_only
wh3_dlc25_dwf_cha_dragon_slayer,Dragon Slayer,275,potential_relationships_only
wh3_dlc25_dwf_cha_garagrim_ironfist,Garagrim Ironfist,270,potential_relationships_only
wh3_dlc25_dwf_cha_malakai_makaisson,Malakai Makaisson,272,potential_relationships_only
wh3_dlc25_dwf_inf_doomseekers,Doomseekers,285,potential_relationships_only
wh3_dlc25_dwf_inf_doomseekers_ror,The Brotherhood of Grimnir (Doomseekers),302,potential_relationships_only
wh3_dlc25_dwf_inf_slayer_pirates,Slayer Pirates,297,potential_relationships_only
wh3_dlc25_dwf_inf_thunderers_grudge_rakers,Thunderers (Grudge-Rakers),263,potential_relationships_only
wh3_dlc25_dwf_inf_thunderers_ror,The Grimdelvers (Thunderers),279,potential_relationships_only
wh3_dlc25_dwf_veh_thunderbarge,Thunderbarge,254,potential_relationships_only
wh3_dlc25_dwf_veh_thunderbarge_grungni,The Spirit of Grungni,226,potential_relationships_only
wh3_dlc25_emp_art_helstorm_rocket_battery_morr,Amethyst Helstorm Rocket Battery,245,potential_relationships_only
wh3_dlc25_emp_cav_knights_of_the_black_rose,Knights of the Black Rose,254,potential_relationships_only
wh3_dlc25_emp_cav_outriders_morr,Amethyst Outriders,286,potential_relationships_only
wh3_dlc25_emp_cha_elspeth_von_draken,Elspeth von Draken,265,potential_relationships_only
wh3_dlc25_emp_cha_elspeth_von_draken_carmine_dragon,Elspeth von Draken,272,potential_relationships_only
wh3_dlc25_emp_cha_elspeth_von_draken_warhorse,Elspeth von Draken,266,potential_relationships_only
wh3_dlc25_emp_cha_engineer,Engineer,269,potential_relationships_only
wh3_dlc25_emp_cha_engineer_mechanical_steed,Engineer,269,potential_relationships_only
wh3_dlc25_emp_cha_engineer_warhorse,Engineer,269,potential_relationships_only
wh3_dlc25_emp_cha_master_engineer,Master Engineer,268,potential_relationships_only
wh3_dlc25_emp_cha_master_engineer_mechanical_steed,Master Engineer,268,potential_relationships_only
wh3_dlc25_emp_cha_master_engineer_steam_tank,Master Engineer,276,potential_relationships_only
wh3_dlc25_emp_cha_master_engineer_warhorse,Master Engineer,268,potential_relationships_only
wh3_dlc25_emp_cha_theodore_bruckner,Theodore Bruckner,263,potential_relationships_only
wh3_dlc25_emp_cha_theodore_bruckner_demigryph_reaper,Theodore Bruckner,279,potential_relationships_only
wh3_dlc25_emp_cha_wizard_metal,Gold Wizard,263,potential_relationships_only
wh3_dlc25_emp_cha_wizard_metal_pegasus,Gold Wizard,265,potential_relationships_only
wh3_dlc25_emp_cha_wizard_metal_warhorse,Gold Wizard,263,potential_relationships_only
wh3_dlc25_emp_inf_hochland_long_rifles,Hochland Long Rifles,265,potential_relationships_only
wh3_dlc25_emp_inf_hochland_long_rifles_ror,The Hergig Jaegerkorps (Hochland Long Rifles),285,potential_relationships_only
wh3_dlc25_emp_inf_nuln_ironsides,Nuln Ironsides,272,potential_relationships_only
wh3_dlc25_emp_inf_nuln_ironsides_morr,Amethyst Ironsides,278,potential_relationships_only
wh3_dlc25_emp_inf_spearmen_shields_ror,Grundel's Defenders (Spearmen – Shields),259,potential_relationships_only
wh3_dlc25_emp_veh_marienburg_land_ship,Land Ship,265,potential_relationships_only
wh3_dlc25_emp_veh_marienburg_land_ship_morr,Amethyst Land Ship,278,potential_relationships_only
wh3_dlc25_emp_veh_marienburg_land_ship_ror,The Wonder of the Age (Land Ship),279,potential_relationships_only
wh3_dlc25_emp_veh_steam_tank_volley_gun,Steam Tank (Volley Gun),265,potential_relationships_only
wh3_dlc25_nur_cav_plague_drones_1_ror,The Angels of Decay (Plague Drones – Death's Heads),327,potential_relationships_only
wh3_dlc25_nur_cav_rot_knights,Rot Knights,281,potential_relationships_only
wh3_dlc25_nur_cav_rot_knights_ror,The Rotting Riders (Rot Knights),295,potential_relationships_only
wh3_dlc25_nur_cha_bray_shaman_wild_chieftain,Grukmur Three-Horn,288,potential_relationships_only
wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_razorgor_chariot,{{tr:land_units_onscreen_name_wh3_dlc25_nur_cha_bray_shaman_wild_chieftain}},288,potential_relationships_only
wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_tuskgor_chariot,{{tr:land_units_onscreen_name_wh3_dlc25_nur_cha_bray_shaman_wild_chieftain}},288,potential_relationships_only
wh3_dlc25_nur_cha_epidemius,Epidemius,290,potential_relationships_only
wh3_dlc25_nur_cha_exalted_hero_chieftain,Khargan the Crazed,279,potential_relationships_only
wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_chariot,{{tr:land_units_onscreen_name_wh3_dlc25_nur_cha_exalted_hero_chieftain}},279,potential_relationships_only
wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_dragon,{{tr:land_units_onscreen_name_wh3_dlc25_nur_cha_exalted_hero_chieftain}},283,potential_relationships_only
wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_steed,{{tr:land_units_onscreen_name_wh3_dlc25_nur_cha_exalted_hero_chieftain}},279,potential_relationships_only
wh3_dlc25_nur_cha_fimir_balefiend_shadow_chieftain,Ketzak Fimdirach,279,potential_relationships_only
wh3_dlc25_nur_cha_infernal_castellan_chieftain,Ezar Doombolt,282,potential_relationships_only
wh3_dlc25_nur_cha_kayzk_the_befouled,Kayzk the Befouled,277,potential_relationships_only
wh3_dlc25_nur_cha_skin_wolf_werekin_chieftain,Mournhowl,289,potential_relationships_only
wh3_dlc25_nur_cha_tamurkhan,Tamurkhan the Maggot Lord,273,potential_relationships_only
wh3_dlc25_nur_cha_tamurkhan_bubebolos,Tamurkhan the Maggot Lord,277,potential_relationships_only
wh3_dlc25_nur_chieftain_mon_fimir_0,Fimir Warriors,239,potential_relationships_only
wh3_dlc25_nur_chieftain_mon_fimir_1,Fimir Warriors (Great Weapons),239,potential_relationships_only
wh3_dlc25_nur_chieftain_mon_frost_wyrm_0,Chaos Frost Dragon,229,potential_relationships_only
wh3_dlc25_nur_inf_pestigors,Pestigors,273,potential_relationships_only
wh3_dlc25_nur_inf_plague_ogres,Plague Ogres,282,potential_relationships_only
wh3_dlc25_nur_inf_plague_ogres_great_weapons,Plague Ogres (Great Weapons),301,potential_relationships_only
wh3_dlc25_nur_mon_bile_trolls,Bile Trolls,313,potential_relationships_only
wh3_dlc25_nur_mon_soul_grinder_0_ror,Noxbringer (Soul Grinder of Nurgle),314,potential_relationships_only
wh3_dlc25_nur_mon_toad_dragon,Toad Dragon,266,potential_relationships_only
wh3_dlc26_bst_inf_khorngors,Khorngors,255,potential_relationships_only
wh3_dlc26_chs_inf_chosen_mkho_ror,The Slaughtergard (Chosen of Khorne – Halberds),310,potential_relationships_only
wh3_dlc26_grn_art_bolt_throwa,Goblin Bolt Throwa,228,potential_relationships_only
wh3_dlc26_grn_art_bolt_throwa_ror,Snagla's Deff Throwa (Goblin Bolt Throwa),246,potential_relationships_only
wh3_dlc26_grn_cav_mangler_squig,Mangler Squigs,261,potential_relationships_only
wh3_dlc26_grn_cha_gorbad_ironclaw,Gorbad Ironclaw,265,potential_relationships_only
wh3_dlc26_grn_cha_gorbad_ironclaw_gnarla,Gorbad Ironclaw,265,potential_relationships_only
wh3_dlc26_grn_cha_night_goblin_big_boss,Night Goblin Big Boss,271,potential_relationships_only
wh3_dlc26_grn_cha_night_goblin_big_boss_squig,Night Goblin Big Boss,272,potential_relationships_only
wh3_dlc26_grn_cha_savage_orc_great_shaman,Savage Orc Great Shaman,265,potential_relationships_only
wh3_dlc26_grn_cha_savage_orc_great_shaman_boar,{{tr:land_units_onscreen_name_wh3_dlc26_grn_cha_savage_orc_great_shaman}},265,potential_relationships_only
wh3_dlc26_grn_cha_savage_orc_great_shaman_wyvern,{{tr:land_units_onscreen_name_wh3_dlc26_grn_cha_savage_orc_great_shaman}},271,potential_relationships_only
wh3_dlc26_grn_cha_snagla_grobspit,Snagla Grobspit,281,potential_relationships_only
wh3_dlc26_grn_inf_black_orcs_shield,Black Orcs,269,potential_relationships_only
wh3_dlc26_grn_inf_rugluds_armoured_orcs,Ruglud's Armoured Orcs,277,potential_relationships_only
wh3_dlc26_grn_mon_arachnarok_spider_flinger,Arachnarok Spider (Flinger),269,potential_relationships_only
wh3_dlc26_grn_mon_colossal_squig,Colossal Squig,254,potential_relationships_only
wh3_dlc26_grn_mon_colossal_squig_ror,Da Acid Burpa (Colossal Squig),266,potential_relationships_only
wh3_dlc26_kho_cha_bloodspeaker,Bloodspeaker,275,potential_relationships_only
wh3_dlc26_kho_cha_bloodspeaker_chaos_steed,Bloodspeaker,275,potential_relationships_only
wh3_dlc26_kho_cha_bloodspeaker_warshrine,Bloodspeaker,280,potential_relationships_only
wh3_dlc26_kho_cha_scyla_anfingrimm,Scyla Anfingrimm,269,potential_relationships_only
wh3_dlc26_kho_cha_skarr_bloodwrath,Skarr Bloodwrath,277,potential_relationships_only
wh3_dlc26_kho_inf_khorngors,Khorngors,287,potential_relationships_only
wh3_dlc26_kho_inf_skullreapers,Skullreapers,302,potential_relationships_only
wh3_dlc26_kho_inf_wrathmongers,Wrathmongers,306,potential_relationships_only
wh3_dlc26_kho_inf_wrathmongers_ror,Bloodwake Berserkers (Wrathmongers),312,potential_relationships_only
wh3_dlc26_kho_mon_bloodbeast_of_khorne,Bloodbeasts of Khorne,283,potential_relationships_only
wh3_dlc26_kho_mon_slaughterbrute,Slaughterbrute,285,potential_relationships_only
wh3_dlc26_kho_veh_skullcannon_ror,Hellforged Bellowers (Skullcannon),288,potential_relationships_only
wh3_dlc26_ogr_cha_bragg_the_gutsman,Bragg the Gutsman,277,potential_relationships_only
wh3_dlc26_ogr_cha_bruiser,Bruiser,275,potential_relationships_only
wh3_dlc26_ogr_cha_butcher_death,Butcher (Death),274,potential_relationships_only
wh3_dlc26_ogr_cha_butcher_heavens,Butcher (Heavens),274,potential_relationships_only
wh3_dlc26_ogr_cha_golgfag_maneater,Golgfag Maneater,282,potential_relationships_only
wh3_dlc26_ogr_cha_paymaster,Ogre Paymaster,278,potential_relationships_only
wh3_dlc26_ogr_cha_slaughtermaster_death,Slaughtermaster (Death),274,potential_relationships_only
wh3_dlc26_ogr_cha_slaughtermaster_heavens,Slaughtermaster (Heavens),274,potential_relationships_only
wh3_dlc26_ogr_inf_eshin_maneater_ror,Eshin Maneater,294,potential_relationships_only
wh3_dlc26_ogr_inf_golgfags_maneaters,Golgfag's Maneaters,275,potential_relationships_only
wh3_dlc26_ogr_inf_pigback_riders,Pigback Riders,253,potential_relationships_only
wh3_dlc26_ogr_inf_pigback_riders_ror,Piggyback Knights (Pigback Riders),267,potential_relationships_only
wh3_dlc26_ogr_mon_blood_vultures,Blood Vultures,248,potential_relationships_only
wh3_dlc26_ogr_mon_thundertusk,Thundertusk,257,potential_relationships_only
wh3_dlc26_ogr_mon_yhetees,Yhetees,270,potential_relationships_only
wh3_dlc26_ogr_mon_yhetees_ror,Amblepeak Greybacks (Yhetees),285,potential_relationships_only
wh3_dlc27_bst_inf_slaangors,Slaangors,254,potential_relationships_only
wh3_dlc27_bst_mon_chimera,Chimera,248,potential_relationships_only
wh3_dlc27_bst_mon_chimera_ror,Bloodshriek Chimera (Chimera),266,potential_relationships_only
wh3_dlc27_bst_mon_preyton,Preyton,232,potential_relationships_only
wh3_dlc27_bst_mon_preyton_ror,Scourge of Arden (Preyton),255,potential_relationships_only
wh3_dlc27_chs_cha_exalted_hero_msla,Exalted Hero of Slaanesh,274,potential_relationships_only
wh3_dlc27_chs_cha_exalted_hero_msla_chaos_chariot,{{tr:land_units_onscreen_name_wh3_dlc27_chs_cha_exalted_hero_msla}},273,potential_relationships_only
wh3_dlc27_chs_cha_exalted_hero_msla_chaos_steed,{{tr:land_units_onscreen_name_wh3_dlc27_chs_cha_exalted_hero_msla}},273,potential_relationships_only
wh3_dlc27_chs_cha_exalted_hero_msla_daemonic_steed,{{tr:land_units_onscreen_name_wh3_dlc27_chs_cha_exalted_hero_msla}},277,potential_relationships_only
wh3_dlc27_chs_cha_sorcerer_lord_shadows_msla,Chaos Sorcerer Lord of Slaanesh (Shadows),267,potential_relationships_only
wh3_dlc27_chs_cha_sorcerer_lord_shadows_msla_chaos_steed,{{tr:land_units_onscreen_name_wh3_dlc27_chs_cha_sorcerer_lord_shadows_msla}},268,potential_relationships_only
wh3_dlc27_chs_cha_sorcerer_lord_shadows_msla_daemonic_steed,{{tr:land_units_onscreen_name_wh3_dlc27_chs_cha_sorcerer_lord_shadows_msla}},272,potential_relationships_only
wh3_dlc27_chs_cha_sorcerer_lord_shadows_msla_warshrine,{{tr:land_units_onscreen_name_wh3_dlc27_chs_cha_sorcerer_lord_shadows_msla}},272,potential_relationships_only
wh3_dlc27_chs_cha_sorcerer_lord_slaanesh_msla,Chaos Sorcerer Lord of Slaanesh (Slaanesh),267,potential_relationships_only
wh3_dlc27_chs_cha_sorcerer_lord_slaanesh_msla_chaos_steed,{{tr:land_units_onscreen_name_wh3_dlc27_chs_cha_sorcerer_lord_slaanesh_msla}},268,potential_relationships_only
wh3_dlc27_chs_cha_sorcerer_lord_slaanesh_msla_daemonic_steed,{{tr:land_units_onscreen_name_wh3_dlc27_chs_cha_sorcerer_lord_slaanesh_msla}},272,potential_relationships_only
wh3_dlc27_chs_cha_sorcerer_lord_slaanesh_msla_warshrine,{{tr:land_units_onscreen_name_wh3_dlc27_chs_cha_sorcerer_lord_slaanesh_msla}},272,potential_relationships_only
wh3_dlc27_chs_inf_chaos_warriors_0,Chaos Warriors,233,potential_relationships_only
wh3_dlc27_chs_inf_chaos_warriors_1,Chaos Warriors (Halberds),236,potential_relationships_only
wh3_dlc27_chs_inf_chaos_warriors_2,Chaos Warriors (Great Weapons),233,potential_relationships_only
wh3_dlc27_chs_inf_chaos_warriors_mnur_greatweapons,Chaos Warriors of Nurgle (Great Weapons),232,potential_relationships_only
wh3_dlc27_chs_inf_chaos_warriors_msla_hellscourges,Chaos Warriors of Slaanesh (Hellscourges),237,potential_relationships_only
wh3_dlc27_chs_inf_chaos_warriors_mtze_halberds,Chaos Warriors of Tzeentch (Halberds),235,potential_relationships_only
wh3_dlc27_chs_mon_chaos_spawn,Chaos Spawn,239,potential_relationships_only
wh3_dlc27_hef_cha_caradryan,Caradryan,275,potential_relationships_only
wh3_dlc27_hef_cha_caradryan_ashtari,{{tr:land_units_onscreen_name_wh3_dlc27_hef_cha_caradryan}},276,potential_relationships_only
wh3_dlc27_hef_cha_caradryan_chariot,{{tr:land_units_onscreen_name_wh3_dlc27_hef_cha_caradryan}},274,potential_relationships_only
wh3_dlc27_hef_cha_caradryan_steed,{{tr:land_units_onscreen_name_wh3_dlc27_hef_cha_caradryan}},274,potential_relationships_only
wh3_dlc27_hef_cha_mist_mage,Mist Mage,275,potential_relationships_only
wh3_dlc27_hef_cha_mist_mage_eagle,{{tr:land_units_onscreen_name_wh3_dlc27_hef_cha_mist_mage}},281,potential_relationships_only
wh3_dlc27_hef_cha_mist_mage_skycutter,{{tr:land_units_onscreen_name_wh3_dlc27_hef_cha_mist_mage}},277,potential_relationships_only
wh3_dlc27_hef_cha_sea_helm,Sea Helm,271,potential_relationships_only
wh3_dlc27_hef_cha_sea_helm_eagle,{{tr:land_units_onscreen_name_wh3_dlc27_hef_cha_sea_helm}},275,potential_relationships_only
wh3_dlc27_hef_cha_sea_helm_skycutter,{{tr:land_units_onscreen_name_wh3_dlc27_hef_cha_sea_helm}},275,potential_relationships_only
wh3_dlc27_hef_cha_sea_lord_aislinn,Sea Lord Aislinn,275,potential_relationships_only
wh3_dlc27_hef_cha_sea_lord_aislinn_skycutter,{{tr:land_units_onscreen_name_wh3_dlc27_hef_cha_sea_lord_aislinn}},278,potential_relationships_only
wh3_dlc27_hef_inf_oceanids,Oceanids,270,potential_relationships_only
wh3_dlc27_hef_inf_ships_company,Ship's Company,320,potential_relationships_only
wh3_dlc27_hef_inf_ships_company_ror,Company of the Kalendirian (Ship's Company),301,potential_relationships_only
wh3_dlc27_hef_inf_swordmasters_of_hoeth_ror,Blades of Hoeth (Swordmasters of Hoeth),299,potential_relationships_only
wh3_dlc27_hef_mon_merwyrm,Merwyrm,261,potential_relationships_only
