record_type,game,patch,steam_build_id,race,race_slug,faction_key,faction_name,culture_key,subculture_key,feature_forest_key,variant_key,variant_status,applicability_basis,campaign_key,node_set_key,set_faction_key,set_culture_key,set_subculture_key,set_campaign_key,node_key,node_faction_key,node_campaign_key,technology_key,technology_name,technology_short_description,technology_long_description,effect_key,effect_scope,effect_value,effect_description,effect_additional_tooltip,node_set_name,node_set_tooltip,ui_group_name,ui_group_description,ui_tab_name,ui_tab_tooltip,lock_reason,ancillary_granted_text,required_technology_key,parent_node_key,child_node_key,link_type,classification,source_table,source_path,source_row_number,source_key,script_path,script_line,script_operation,script_evidence,script_applicability,script_resolution,set_colour_hex,node_indent,node_tier,research_points_required,cost_per_round,food_cost,ui_group_key,resource_cost_key,required_parents,node_pixel_offset_x,node_pixel_offset_y,technology_building_level,technology_position_index,technology_icon_name,technology_mp_available_early,technology_mp_available_late,technology_info_pic,technology_unique_index,technology_is_civil,technology_is_engineering,technology_is_military,technology_is_hidden,link_initial_descent_tiers,link_parent_link_position,link_child_link_position,link_parent_link_position_offset,link_child_link_position_offset,link_visible_in_ui,required_building_level_key,ancillary_key,character_trait_level_key,effect_list_key,initiative_key,initiative_visible_in_ui,unit_upgrade_key,mercenary_key,mercenary_group,mercenary_initial_unit_count,mercenary_pool,unlock_faction_key,unlock_subculture_key,resource_cost_treasury_cost,resource_cost_expenditure_type,resource_cost_income_type,resource_cost_expenditure_type_when_regular,resource_cost_income_type_when_regular,pooled_cost_pooled_resource_factor,pooled_cost_amount,pooled_cost_context,pooled_cost_ui_resource_transaction_pooled_resource,pooled_resource_factor_key,resource_factor_factor,pooled_resource_key,resource_factor_minimum,resource_factor_maximum,resource_factor_specific_faction_set,group_optional_background_image,group_colour_hex,group_bounds_bottom_right_node,group_bounds_top_left_node,group_bounds_optional_top_right_node,group_bounds_optional_bottom_left_node,ui_tab_key,tab_sort_order,tab_tier_offset,module_max_tier,effect_bundle_key,module_min_tier,category_effect_advancement_stage,effect_definition_icon,effect_definition_priority,effect_definition_icon_negative,effect_definition_category,effect_definition_is_positive_value_good
technology,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_beastmen_1,,,wh_dlc07_tech_brt_chivalry_beastmen_1,Safer Woods Decree,"“The King decrees that from this day forth, the forests of Bretonnia be made safe from the Beastmen’s Ruinous bane.”","As the sacred woodland of Athel Loren is outside Bretonnia’s official boundaries, there are no Wood Elves living within its forests. Unfortunately, this means that Beastmen, the hideous Children of Chaos, infest the glades and copses with their fell rituals and darker appetites. Ever since the Great Battles of Bretonnian history, when the dreaded brayherds swept across the land in a stampede of destruction, joining with the foul, rampaging Greenskins to compound the misery of the local people. Some say that they may even exist in far greater numbers than previously thought, but no one is really prepared to venture into the woods to find out!",,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1558,wh_dlc07_tech_brt_chivalry_beastmen_1,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc07_brt_chivalry_beastmen_1,false,false,,7521,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_beastmen_1,,,wh_dlc07_tech_brt_chivalry_beastmen_1,Safer Woods Decree,"“The King decrees that from this day forth, the forests of Bretonnia be made safe from the Beastmen’s Ruinous bane.”","As the sacred woodland of Athel Loren is outside Bretonnia’s official boundaries, there are no Wood Elves living within its forests. Unfortunately, this means that Beastmen, the hideous Children of Chaos, infest the glades and copses with their fell rituals and darker appetites. Ever since the Great Battles of Bretonnian history, when the dreaded brayherds swept across the land in a stampede of destruction, joining with the foul, rampaging Greenskins to compound the misery of the local people. Some say that they may even exist in far greater numbers than previously thought, but no one is really prepared to venture into the woods to find out!",wh_dlc03_faction_political_diplomacy_mod_technology_beastmen,faction_to_faction_own_unseen,-100.0000,Diplomatic relations: %+n with Beastmen,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3123,wh_dlc07_tech_brt_chivalry_beastmen_1|wh_dlc03_faction_political_diplomacy_mod_technology_beastmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diplomacy.png,5,diplomacy.png,campaign,true
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_beastmen_1,,,wh_dlc07_tech_brt_chivalry_beastmen_1,Safer Woods Decree,"“The King decrees that from this day forth, the forests of Bretonnia be made safe from the Beastmen’s Ruinous bane.”","As the sacred woodland of Athel Loren is outside Bretonnia’s official boundaries, there are no Wood Elves living within its forests. Unfortunately, this means that Beastmen, the hideous Children of Chaos, infest the glades and copses with their fell rituals and darker appetites. Ever since the Great Battles of Bretonnian history, when the dreaded brayherds swept across the land in a stampede of destruction, joining with the foul, rampaging Greenskins to compound the misery of the local people. Some say that they may even exist in far greater numbers than previously thought, but no one is really prepared to venture into the woods to find out!",wh_dlc05_effect_force_stat_missile_damage_vs_beastmen,faction_to_force_own_unseen,10.0000,Missile strength: %+n% when fighting against Beastmen,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3124,wh_dlc07_tech_brt_chivalry_beastmen_1|wh_dlc05_effect_force_stat_missile_damage_vs_beastmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ranged_damage.png,541,ranged_damage.png,battle,true
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_beastmen_1,,,wh_dlc07_tech_brt_chivalry_beastmen_1,Safer Woods Decree,"“The King decrees that from this day forth, the forests of Bretonnia be made safe from the Beastmen’s Ruinous bane.”","As the sacred woodland of Athel Loren is outside Bretonnia’s official boundaries, there are no Wood Elves living within its forests. Unfortunately, this means that Beastmen, the hideous Children of Chaos, infest the glades and copses with their fell rituals and darker appetites. Ever since the Great Battles of Bretonnian history, when the dreaded brayherds swept across the land in a stampede of destruction, joining with the foul, rampaging Greenskins to compound the misery of the local people. Some say that they may even exist in far greater numbers than previously thought, but no one is really prepared to venture into the woods to find out!",wh_dlc07_effect_increased_chivalry_beastmen,faction_to_faction_own_unseen,4.0000,Chivalry: %+n for every victory against Beastmen Warherds,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3125,wh_dlc07_tech_brt_chivalry_beastmen_1|wh_dlc07_effect_increased_chivalry_beastmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chivalry_positive.png,2,chivalry_negative.png,campaign,true
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_beastmen_1,,,wh_dlc07_tech_brt_chivalry_beastmen_1,Safer Woods Decree,"“The King decrees that from this day forth, the forests of Bretonnia be made safe from the Beastmen’s Ruinous bane.”","As the sacred woodland of Athel Loren is outside Bretonnia’s official boundaries, there are no Wood Elves living within its forests. Unfortunately, this means that Beastmen, the hideous Children of Chaos, infest the glades and copses with their fell rituals and darker appetites. Ever since the Great Battles of Bretonnian history, when the dreaded brayherds swept across the land in a stampede of destruction, joining with the foul, rampaging Greenskins to compound the misery of the local people. Some say that they may even exist in far greater numbers than previously thought, but no one is really prepared to venture into the woods to find out!",wh_main_effect_force_stat_leadership_vs_beastmen,faction_to_force_own_unseen,8.0000,Leadership: %+n when fighting against Beastmen,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3126,wh_dlc07_tech_brt_chivalry_beastmen_1|wh_main_effect_force_stat_leadership_vs_beastmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morale.png,411,morale.png,battle,true
node,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_skaven,,,wh_dlc07_tech_brt_chivalry_skaven,Sewer Cleaning Decree,The King decrees that the sewers should not provide refuge to abominations.,,,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1668,wh_dlc07_tech_brt_chivalry_skaven,,,,,,,,7,5,300,0,0,brt_chivalry,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_skaven,,,wh_dlc07_tech_brt_chivalry_skaven,Sewer Cleaning Decree,The King decrees that the sewers should not provide refuge to abominations.,,,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,1565,wh_dlc07_tech_brt_chivalry_skaven,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc07_brt_chivalry_skaven_1,false,false,,1806229442,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_skaven,,,wh_dlc07_tech_brt_chivalry_skaven,Sewer Cleaning Decree,The King decrees that the sewers should not provide refuge to abominations.,,wh2_main_effect_force_stat_leadership_vs_skaven,faction_to_force_own_unseen,8.0000,Leadership: %+n when fighting against Skaven,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3154,wh_dlc07_tech_brt_chivalry_skaven|wh2_main_effect_force_stat_leadership_vs_skaven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morale.png,411,morale.png,battle,true
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_skaven,,,wh_dlc07_tech_brt_chivalry_skaven,Sewer Cleaning Decree,The King decrees that the sewers should not provide refuge to abominations.,,wh2_main_faction_political_diplomacy_mod_technology_skaven,faction_to_faction_own_unseen,-50.0000,Diplomatic relations: %+n with Skaven,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3155,wh_dlc07_tech_brt_chivalry_skaven|wh2_main_faction_political_diplomacy_mod_technology_skaven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diplomacy.png,5,diplomacy.png,campaign,true
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_skaven,,,wh_dlc07_tech_brt_chivalry_skaven,Sewer Cleaning Decree,The King decrees that the sewers should not provide refuge to abominations.,,wh3_main_effect_corruption_reduction_technology,faction_to_province_own,-1.0000,Corruption: %+n,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3156,wh_dlc07_tech_brt_chivalry_skaven|wh3_main_effect_corruption_reduction_technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corruption.png,104,corruption.png,campaign,false
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_skaven,,,wh_dlc07_tech_brt_chivalry_skaven,Sewer Cleaning Decree,The King decrees that the sewers should not provide refuge to abominations.,,wh_dlc07_effect_increased_chivalry_skaven,faction_to_faction_own_unseen,4.0000,Chivalry: %+n for every victory against Skaven,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,3157,wh_dlc07_tech_brt_chivalry_skaven|wh_dlc07_effect_increased_chivalry_skaven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chivalry_positive.png,2,chivalry_negative.png,campaign,true
technology_prerequisite,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_chivalry_skaven,,,wh_dlc07_tech_brt_chivalry_skaven,Sewer Cleaning Decree,The King decrees that the sewers should not provide refuge to abominations.,,,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,wh2_dlc12_tech_brt_chivalry_start,,,required_technology,endpoint_resolved,technology_required_technology_junctions_tables,db/technology_required_technology_junctions_tables/data__.tsv,112,wh_dlc07_tech_brt_chivalry_skaven|wh2_dlc12_tech_brt_chivalry_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh2_dlc11_tech_brt_chivalry_vampire_coast_1,,,wh2_dlc11_tech_brt_chivalry_vampire_coast_1,High Seas' Decree,"The King decrees that the filthy pirate scum infesting the southern seas must be eradicated, so no trace of their foul presence remains.",,,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,371,wh2_dlc11_tech_brt_chivalry_vampire_coast_1,,,,,,,,8,5,300,0,0,brt_chivalry,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
technology,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh2_dlc11_tech_brt_chivalry_vampire_coast_1,,,wh2_dlc11_tech_brt_chivalry_vampire_coast_1,High Seas' Decree,"The King decrees that the filthy pirate scum infesting the southern seas must be eradicated, so no trace of their foul presence remains.",,,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technologies_tables,db/technologies_tables/data__.tsv,170,wh2_dlc11_tech_brt_chivalry_vampire_coast_1,,,,,,,,,,,,,,,,,,wh_main_chs_port_ruin,1,tech_dlc07_brt_chivalry_vampire_coast_1,false,false,,1480354318,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh2_dlc11_tech_brt_chivalry_vampire_coast_1,,,wh2_dlc11_tech_brt_chivalry_vampire_coast_1,High Seas' Decree,"The King decrees that the filthy pirate scum infesting the southern seas must be eradicated, so no trace of their foul presence remains.",,wh2_dlc11_effect_force_stat_leadership_vs_vampire_coasts,faction_to_force_own_unseen,8.0000,Leadership: %+n when fighting against Vampire Coast,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,375,wh2_dlc11_tech_brt_chivalry_vampire_coast_1|wh2_dlc11_effect_force_stat_leadership_vs_vampire_coasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morale.png,411,morale.png,battle,true
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh2_dlc11_tech_brt_chivalry_vampire_coast_1,,,wh2_dlc11_tech_brt_chivalry_vampire_coast_1,High Seas' Decree,"The King decrees that the filthy pirate scum infesting the southern seas must be eradicated, so no trace of their foul presence remains.",,wh2_dlc11_effect_increased_chivalry_vampire_coast,faction_to_faction_own_unseen,4.0000,Chivalry: %+n for every victory against Vampire Coast,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,376,wh2_dlc11_tech_brt_chivalry_vampire_coast_1|wh2_dlc11_effect_increased_chivalry_vampire_coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chivalry_positive.png,2,chivalry_positive.png,campaign,true
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh2_dlc11_tech_brt_chivalry_vampire_coast_1,,,wh2_dlc11_tech_brt_chivalry_vampire_coast_1,High Seas' Decree,"The King decrees that the filthy pirate scum infesting the southern seas must be eradicated, so no trace of their foul presence remains.",,wh2_dlc11_faction_political_diplomacy_mod_vampire_coast,faction_to_faction_own_unseen,-50.0000,Diplomatic relations: %+n with Vampire Coast,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,377,wh2_dlc11_tech_brt_chivalry_vampire_coast_1|wh2_dlc11_faction_political_diplomacy_mod_vampire_coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diplomacy.png,5,diplomacy.png,campaign,true
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh2_dlc11_tech_brt_chivalry_vampire_coast_1,,,wh2_dlc11_tech_brt_chivalry_vampire_coast_1,High Seas' Decree,"The King decrees that the filthy pirate scum infesting the southern seas must be eradicated, so no trace of their foul presence remains.",,wh_dlc07_effect_campaign_attrition_vampiric_attrition_casualties,faction_to_force_own_unseen,-25.0000,Attrition: %+n% casualties suffered from Vampiric territory attrition,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,378,wh2_dlc11_tech_brt_chivalry_vampire_coast_1|wh_dlc07_effect_campaign_attrition_vampiric_attrition_casualties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attrition.png,101,attrition.png,campaign,false
effect,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh2_dlc11_tech_brt_chivalry_vampire_coast_1,,,wh2_dlc11_tech_brt_chivalry_vampire_coast_1,High Seas' Decree,"The King decrees that the filthy pirate scum infesting the southern seas must be eradicated, so no trace of their foul presence remains.",,wh_main_effect_force_all_campaign_replenishment_rate,faction_to_force_own_unseen,2.0000,Casualty replenishment rate: %+n%,{{tr:replenishment_additional_tooltip}},Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,,technology_effects_junction_tables,db/technology_effects_junction_tables/data__.tsv,379,wh2_dlc11_tech_brt_chivalry_vampire_coast_1|wh_main_effect_force_all_campaign_replenishment_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replenishment.png,101,replenishment.png,campaign,true
technology_prerequisite,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh2_dlc11_tech_brt_chivalry_vampire_coast_1,,,wh2_dlc11_tech_brt_chivalry_vampire_coast_1,High Seas' Decree,"The King decrees that the filthy pirate scum infesting the southern seas must be eradicated, so no trace of their foul presence remains.",,,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,wh2_dlc12_tech_brt_chivalry_start,,,required_technology,endpoint_resolved,technology_required_technology_junctions_tables,db/technology_required_technology_junctions_tables/data__.tsv,18,wh2_dlc11_tech_brt_chivalry_vampire_coast_1|wh2_dlc12_tech_brt_chivalry_start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,warhammer_3,8.1.1,24237342,Bretonnia,bretonnia,wh_main_brt_bretonnia,Couronne,wh_main_brt_bretonnia,wh_main_sc_brt_bretonnia,LOCKED_STANDARD,brt_mil@unspecified_campaign,generic_candidate,Conjunction of nonblank source faction/culture/subculture selectors; campaign condition preserved. Engine precedence is not decoded.,,brt_mil,,wh_main_brt_bretonnia,,,wh_dlc07_tech_brt_economy_start,,,wh_dlc07_tech_brt_economy_start,Economic Investment,Banish uncertainty: invest in the kingdom's future.,"Bretonnian society looks down on progress, for such things may lead to ‘undesirable’ changes to the balance of power. This makes for a haphazard economy which does not stockpile goods when it would perhaps be sensible to do so. Generally, trade is what keeps the kingdom going, with nobles dealing with the merchant class when necessary in order to obtain the goods they need and trading wine and textiles in return. Of course, the village communities who do all of the actual production work do not benefit from this – diffusion of wealth being an alien concept in such a staunchly feudal society. Those landowners whose local industries may be suffering simply drive their peasants harder until the profits made are high enough to keep them in the manner to which they are accustomed – as is their noble birthright of course.",,,,,,Bretonnian Military Tech,Bretonnian Military Tech,,,,,,,,,,,structural_node,technology_nodes_tables,db/technology_nodes_tables/data__.tsv,1700,wh_dlc07_tech_brt_economy_start,,,,,,,,0,6,500,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
