game,patch,projectile_key,category,shot_type,projectile_number,effective_range,minimum_range,muzzle_velocity,marksmanship_bonus,spread,base_damage,ap_damage,base_reload_time,calibration_distance,calibration_area,bonus_vs_infantry,bonus_vs_large,burst_size,burst_shot_delay,shots_per_volley,collision_radius,mass,gravity,ignition_amount,is_magical,can_target_airborne,can_damage_allies,can_damage_buildings,building_damage_multiplier,projectile_penetration,penetration_entity_size_cap,max_penetration,expiry_range,expire_on_impact,can_bounce,can_roll,homing_params,scaling_damage,contact_stat_effect,explosion_key,shrapnel_key,is_spell
warhammer_3,8.1.1,wh3_chd_blunderbuss_bullet,musket,small_arm_default,3,90,0,100,10,2,5,13,11,55,2,0,0,1,0,1,0.1,10,-1,0,false,true,true,false,0.5,very_low,very_small,0,100,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_chd_blunderbuss_bullet_double_shot,musket,small_arm_default,3,90,0,100,10,2,5,13,6,55,2,0,0,1,0,1,0.1,20,-1,0,false,true,true,false,0.5,very_low,very_small,0,100,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_cp1_cth_grand_cannon_shrapnel_shot_shrapnel,artillery,artillery_canister,1,450,10,80,20,0,175,500,22,275,8.5,0,0,1,0,1,0.3,350,-1,0,false,true,true,true,1.5,very_high_low_entity,very_large,9,700,false,true,true,,,,wh3_cp1_cth_grand_cannon_shrapnel_shot_shrapnel,grand_cannon_shrapenel_shot_shrapnel,false
warhammer_3,8.1.1,wh3_cp1_cth_sky_lantern_crane_gun_bullet,musket,small_arm_default,1,165,10,100,10,0,22,45,6,150,3,0,0,1,0,1,0.05,6,-1,0,false,true,true,false,0.5,medium,medium,5,600,false,false,false,,,wh2_dlc09_unit_contact_shieldbreaker,wh3_cp1_cth_sky_lantern_rifle_explosive,,false
warhammer_3,8.1.1,wh3_cp1_cth_throwing_disc_stalkers,arrow,small_arm_default,1,70,0,58,10,0,12,14,8,50,3,0,0,1,0,1,0.2,1,-1,0,false,true,true,false,0.5,medium_1,medium,1,140,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_cth_crane_gun_bullet,musket,small_arm_default,1,275,0,100,10,0,6,35,12,150,0.6,0,0,1,0,1,0.05,6,-1,0,false,true,true,false,0.5,medium_1,medium,1,600,false,false,false,,,wh2_dlc09_unit_contact_shieldbreaker,,,false
warhammer_3,8.1.1,wh3_cth_crossbow_bolt,arrow,small_arm_default,1,160,0,45,10,0,18,6,13,120,5.1,0,0,1,0,1,0.1,5,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_cth_iron_hail_gun_bullet,musket,small_arm_default,3,90,0,100,10,2,3,11,13,55,1.8,0,0,1,0,1,0.05,5,-1,0,false,true,true,false,0.5,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_cth_peasant_bow_arrow,arrow,small_arm_default,1,140,0,45,10,0,14,1,11,100,5.9,0,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_cth_sky_junk_crane_gun_bullet,musket,small_arm_default,1,275,10,100,10,0,22,108,12,150,3,0,0,1,0,1,0.05,6,-1,0,false,true,true,false,0.5,medium,medium,5,600,false,false,false,,,wh2_dlc09_unit_contact_shieldbreaker,,,false
warhammer_3,8.1.1,wh3_dlc20_chs_marauder_horsemen_mkho_throwing_axe,axe,small_arm_default,1,70,0,32,10,0,6,21,10,40,2,0,0,1,0,1,0.12,3,-1,1,false,true,true,false,0.5,low,small,2,140,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc20_chs_marauder_horsemen_mnur_throwing_axe,axe,small_arm_default,1,70,0,32,10,0,6,21,10,40,2,0,0,1,0,1,0.12,3,-1,0,false,true,true,false,0.5,low,small,2,140,false,false,false,,,wh_main_unit_contact_poison,,,false
warhammer_3,8.1.1,wh3_dlc20_chs_marauder_horsemen_msla_javelin,javelin,small_arm_default,1,80,0,46,10,0,15,7,9,50,2.3,0,0,1,0,1,0.1,1,-1,0,true,true,true,false,0.25,low,small,2,140,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc20_chs_marauder_horsemen_mtze_javelin,javelin,small_arm_default,1,80,0,46,10,0,15,7,9,50,2.3,0,0,1,0,1,0.1,1,-1,1,true,true,true,false,0.25,low,small,2,140,false,false,false,,,wh3_main_unit_contact_warpflame,,,false
warhammer_3,8.1.1,wh3_dlc23_chd_blunderbuss_bullet_ror,musket,small_arm_default,3,90,0,100,10,2,5,13,9,55,2,0,0,1,0,1,0.1,10,-1,0,false,true,true,false,0.5,very_low,very_small,0,100,false,false,false,,,wh2_dlc12_unit_contact_suppressive_fire,,,false
warhammer_3,8.1.1,wh3_dlc23_chd_bull_centaur_throwing_axe_ror,axe,small_arm_default,1,80,0,32,10,0,20,100,10,40,2,0,0,1,0,1,0.12,20,-1,0,false,true,true,false,0.5,low,small,2,140,false,false,false,,,wh2_dlc09_unit_contact_shieldbreaker,,,false
warhammer_3,8.1.1,wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_arrow,arrow,small_arm_default,1,140,0,45,10,0,14,3,10,100,4.3,0,0,1,0,1,0.1,3,-1,1,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_arrow_ror,arrow,small_arm_default,1,140,0,45,10,0,14,3,10,100,4.3,0,0,1,0,1,0.1,3,-1,1,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,wh2_dlc12_unit_contact_flammable,,,false
warhammer_3,8.1.1,wh3_dlc23_chd_cha_pistol_flare,misc,small_arm_flaming,1,110,7,35,10,0,22,64,10,100,10,0,0,1,0,1,0.05,1,-1,1,false,true,true,true,0.5,,,,230,false,false,false,,,wh2_dlc12_unit_contact_flammable,wh3_dlc23_chd_cha_pistol_flare,,false
warhammer_3,8.1.1,wh3_dlc23_chd_deathshrieker_rocket_demolition,artillery,artillery_explosive,1,420,0,150,100,0,75,300,12,380,10,0,500,1,0,1,2,350,-1,1,true,true,true,true,1.5,low,small,2,700,true,false,false,homing_medium_artillery_fast,,,wh3_dlc23_chd_deathshrieker_rocket_demolition,,false
warhammer_3,8.1.1,wh3_dlc23_chd_deathshrieker_rocket_stage_1,artillery,artillery_canister,1,420,60,150,20,0,36,96,12,380,10,25,0,1,0,1,1,200,-1,1,true,false,true,false,2,high_magic,large,20,-1,false,false,false,,,,wh3_dlc23_chd_deathshrieker_rocket_stage_1,deathshrieker_rocket,false
warhammer_3,8.1.1,wh3_dlc23_chd_dreadquake_mortar_shell,artillery,artillery_explosive,1,450,60,68,20,0,72,262,24,275,120,0,0,1,0,1,0.5,350,-1,0,false,true,true,true,2,all,,-1,700,false,false,false,,,wh2_dlc11_unit_contact_monstrous_impact,wh3_dlc23_chd_dreadquake_mortar_explosion,,false
warhammer_3,8.1.1,wh3_dlc23_chd_hobgoblin_arrow,arrow,small_arm_default,1,140,0,45,10,0,11,2,10,100,3.5,0,0,1,0,1,0.1,3,-1,1,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc23_chd_hobgoblin_throwing_knife,axe,small_arm_default,1,70,0,48,10,0,12,3,7,40,1.8,0,0,1,0,1,0.1,2,-1,0,false,true,true,false,0.5,low,small,2,200,false,false,false,,,wh_main_unit_contact_poison,,,false
warhammer_3,8.1.1,wh3_dlc23_chd_infernal_castellan_fireglaive_bullet,musket,small_arm_default,1,180,0,100,70,0,60,240,8,220,1.7,0,0,1,0,1,0.1,25,-1,1,false,true,true,false,0.5,medium,medium,5,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc23_chd_infernal_castellan_fireglaive_bullet_explosive,musket,small_arm_default,1,180,0,100,70,0,60,240,8,220,1.7,0,0,1,0,1,0.1,25,-1,1,false,true,true,false,0.5,low,small,2,300,false,false,false,,,,wh3_dlc23_chd_infernal_castellan_rifle_explosive,,false
warhammer_3,8.1.1,wh3_dlc23_chd_infernal_guard_fireglaive_bullet,musket,small_arm_default,1,145,0,100,10,0,6,24,9,100,1.7,0,0,1,0,1,0.05,5,-1,1,false,true,true,false,0.5,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc23_chd_iron_daemon_cannonade,misc,artillery_canister,3,120,0,120,10,3,20,52,11,80,10,0,0,1,0,2,1,100,-1,0,false,true,true,true,1.25,low,small,2,200,true,false,false,,,wh2_dlc12_unit_contact_suppressive_fire,,,false
warhammer_3,8.1.1,wh3_dlc23_chd_iron_daemon_flame_cannon,misc,artillery_flammable,1,80,0,30,10,0,30,15,9,55,1.4,0,0,1,0,24,1,40,3,1,false,true,true,true,1.25,high,large,10,120,false,false,false,,,wh_main_unit_contact_morale,wh3_dlc23_chd_iron_daemon_flame_cannon_explosion,,false
warhammer_3,8.1.1,wh3_dlc23_chd_magma_cannon_ball,artillery,artillery_flammable,1,380,10,100,30,0,140,260,10,275,15,0,0,1,0,1,1,350,-1,1,false,true,true,true,2,very_low_magic,very_small,2,700,false,false,false,,,wh_main_unit_contact_morale,wh3_dlc23_chd_magma_cannon_explosion,,false
warhammer_3,8.1.1,wh3_dlc23_chd_naptha_bombs_unit,grenade,explosives,1,70,7,28,10,0,1,0,9,50,2,0,0,1,0,1,0.1,3,-1,1,false,false,true,false,3,very_low,very_small,0,-1,false,true,true,,,,wh3_dlc23_chd_naptha_bomb_explosion_unit,,false
warhammer_3,8.1.1,wh3_dlc23_neu_cha_ulrika_arrow,arrow,small_arm_default,1,180,0,60,100,0,124,84,7,80,0.2,0,0,1,0,1,0.2,8,-1,0,false,true,true,false,0.25,medium,medium,5,300,false,false,false,homing_strong_smallarms,,,,,false
warhammer_3,8.1.1,wh3_dlc23_neu_cha_ulrika_arrow_anti_large,arrow,small_arm_default,1,180,0,60,100,0,124,142,7,80,0.2,0,80,1,0,1,0.2,8,-1,0,false,true,true,false,0.25,medium,medium,5,300,false,false,false,homing_strong_smallarms,,,,,false
warhammer_3,8.1.1,wh3_dlc24_blue_scribe_projectile,axe,small_arm_default,1,130,0,60,10,0,225,75,8,80,1.2,0,0,1,0,1,0.1,10,7,1,true,true,true,false,0.5,medium,medium,5,300,false,false,false,,,wh_dlc06_unit_contact_flammable,,,false
warhammer_3,8.1.1,wh3_dlc24_blue_scribe_projectile_blue_flame,axe,small_arm_default,1,130,0,60,10,0,225,75,8,80,1.2,0,0,1,0,1,0.1,10,7,1,true,true,true,false,0.5,medium,medium,5,300,false,false,false,,,wh_dlc06_unit_contact_flammable,wh3_dlc24_scribes_blue_flame_bombardment,,false
warhammer_3,8.1.1,wh3_dlc24_cth_dragon_crossbow_ror_bolt,arrow,small_arm_default,1,180,0,45,30,1.65,5,14,13,140,5.1,0,0,1,0,2,0.1,5,-1,1,true,true,true,false,0.25,very_low_magic,very_small,2,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc24_cth_gate_master_crossbow_bolt,arrow,small_arm_default,1,160,0,45,70,1.65,55,125,12,120,1,0,0,1,0,2,0.1,5,-1,0,false,true,true,false,0.25,medium,medium,5,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc24_cth_saytang_projectile,artillery,artillery_default,1,350,10,200,50,0,100,425,11,325,1,0,200,1,0,1,1,350,-1,0,true,true,true,true,1.5,medium_magic,medium,10,700,false,false,false,,,,wh3_dlc24_saytang_projectile_explosion,,false
warhammer_3,8.1.1,wh3_dlc24_cth_sky_lantern_crane_gun_bullet_debuff,musket,small_arm_default,1,165,10,100,10,0,22,108,6,150,3,0,0,1,0,1,0.05,6,-1,0,false,true,true,false,0.5,medium,medium,5,600,false,false,false,,,wh2_dlc09_unit_contact_shieldbreaker,,,false
warhammer_3,8.1.1,wh3_dlc24_ksl_akshina_ambushers_bolt,arrow,small_arm_default,1,150,0,45,10,0,18,10,12,120,5.1,0,0,1,0,1,0.1,5,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc24_ksl_akshina_ambushers_ror_bolt,arrow,small_arm_default,1,150,0,45,10,0,20,12,12,150,5.1,0,0,1,0,1,0.1,5,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc24_ksl_hag_witch_beasts_bolt,misc,small_arm_flaming,2,100,5,70,10,6,40,90,8,75,4,0,0,1,0,1,0.5,10,7,0,true,true,true,false,1,high_magic,large,20,650,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc24_ksl_hag_witch_death_bolt,misc,small_arm_flaming,2,100,5,70,10,6,40,90,8,75,4,0,0,1,0,1,0.5,10,7,0,true,true,true,false,1,high_magic,large,20,650,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc24_ksl_hag_witch_hags_bolt,misc,small_arm_flaming,2,100,5,70,10,6,40,90,8,75,4,0,0,1,0,1,0.5,10,7,0,true,true,true,false,1,high_magic,large,20,650,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc24_ksl_hag_witch_shadows_bolt,misc,small_arm_flaming,2,100,5,70,10,6,40,90,8,75,4,0,0,1,0,1,0.5,10,7,0,true,true,true,false,1,high_magic,large,20,650,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc24_ksl_mother_ostankya_cauldron,artillery,artillery_explosive,3,120,5,75,20,8,40,90,12,90,8,0,0,1,0,1,1,20,12,0,true,true,true,true,1.5,high_magic,large,20,650,false,false,false,,,,wh3_dlc24_ostankya_attack_explosion,,false
warhammer_3,8.1.1,wh3_dlc24_ksl_mounted_anti_infantry_arrow,arrow,small_arm_default,1,140,0,45,10,0,16,3,11,90,3.7,8,0,1,0,1,0.1,3,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc24_ksl_streltsi_blunderbuss_ror,musket,small_arm_default,3,90,0,100,10,2,5,13,11,55,2,0,0,1,0,1,0.1,10,-1,0,false,true,true,false,0.5,very_low,very_small,0,100,false,false,false,,,wh2_dlc12_unit_contact_suppressive_fire,,,false
warhammer_3,8.1.1,wh3_dlc25_dwf_blunderbuss,musket,small_arm_default,3,90,0,100,10,2,4,11,12,55,2,0,0,1,0,1,0.1,10,-1,0,false,true,true,false,0.5,very_low,very_small,0,100,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc25_dwf_cannon_ball_explosive,artillery,artillery_default,1,440,10,100,30,0,84,336,22,265,7.8,0,0,1,0,1,0.3,350,-1,0,false,true,true,true,1,very_high_low_entity,very_large,9,700,false,true,true,,,,wh3_dlc25_dwf_explosive_cannon_ball,,false
warhammer_3,8.1.1,wh3_dlc25_dwf_cannon_ball_grapeshot,artillery,artillery_canister,5,200,0,100,10,2,18,80,22,180,15,0,0,1,0,1,0.3,100,-1,0,false,true,true,true,1,very_high_low_entity,very_large,9,300,false,true,true,,,,,,false
warhammer_3,8.1.1,wh3_dlc25_dwf_crossbow_shieldbreaker_anti_infantry,arrow,small_arm_default,1,160,0,45,10,0,18,6,13,110,4.7,8,0,1,0,1,0.1,5,-1,0,false,true,true,false,0.25,very_low,very_small,0,300,false,false,false,,,wh2_dlc09_unit_contact_shieldbreaker,,,false
warhammer_3,8.1.1,wh3_dlc25_dwf_drakegun_grudge,musket,artillery_flammable,1,120,0,30,10,0,8,4,9,60,1.4,0,0,4,0.35,1,1,40,3,1,false,true,true,false,0.5,low,small,2,180,true,false,false,,,wh2_dlc12_unit_contact_flammable,wh_main_dwf_drakegun_explosion,,false
warhammer_3,8.1.1,wh3_dlc25_dwf_goblin_hewer_axe,misc,small_arm_default,1,80,0,44,10,0,6,26,0,50,8,0,10,1,0,38,0.2,20,19.6,0,false,true,true,false,0.5,low,small,2,140,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc25_dwf_goblin_hewer_axe_flaming,misc,small_arm_default,1,80,0,44,10,0,6,26,0,50,8,0,0,1,0,38,0.2,20,19.6,0,false,true,true,false,0.5,low,small,2,140,false,false,false,,,wh_main_unit_contact_morale,wh2_dlc17_dwf_rune_of_burning_organ_gun,,false
warhammer_3,8.1.1,wh3_dlc25_dwf_goblin_hewer_axe_penetrating,misc,small_arm_default,1,80,0,44,10,0,6,33,0,50,8,0,0,1,0,38,0.2,20,19.6,0,false,true,true,false,0.5,medium_3,medium,3,140,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc25_dwf_goblin_hewer_axe_seeking,misc,small_arm_default,1,80,0,44,10,0,6,26,0,50,8,0,20,1,0,38,0.2,20,19.6,0,false,true,true,false,0.5,low,small,2,140,false,false,false,homing_strong_smallarms,,,,,false
warhammer_3,8.1.1,wh3_dlc25_dwf_grudge_raker_bullet,musket,small_arm_default,3,90,0,100,10,2,2,6,8,55,2,0,0,1,0,2,0.1,5,-1,0,false,true,true,false,0.5,very_low,very_small,0,100,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc25_dwf_grudge_stone_shrapnel_stage_1,artillery,artillery_canister,1,440,40,69,10,0,40,180,20,340,50,0,0,1,0,1,0.2,120,-1,0,false,true,true,true,2,high,large,10,700,false,false,false,,,wh2_dlc11_unit_contact_monstrous_impact,wh3_dlc25_dwf_grudge_thrower_explosion_shrapnel_stage_1,grudge_thrower_shrapnel,false
warhammer_3,8.1.1,wh3_dlc25_dwf_gyrocopter_brimstone_shot,artillery,artillery_flammable,1,60,0,30,10,0,14,4,9,55,4,0,0,4,0.35,1,1,10,3,10,false,true,true,false,2,low,small,2,180,true,false,false,,,wh_main_unit_contact_morale,wh3_dlc25_dwf_gyrocopter_brimstone_shot_explosion,,false
warhammer_3,8.1.1,wh3_dlc25_dwf_gyrocopter_brimstone_trollhammer_shot,artillery,artillery_default,1,170,0,80,10,0,50,188,20,85,3,0,50,1,0,1,0.3,100,-1,1,false,true,true,false,1.5,very_low,very_small,0,300,true,false,false,,,,wh3_dlc25_dwf_gyrocopter_brimstone_trollhammer,,false
warhammer_3,8.1.1,wh3_dlc25_dwf_malakai_rifle_bullet,musket,small_arm_default,1,180,0,110,70,0,50,100,7,150,0.8,0,0,1,0,3,0.1,25,-1,0,false,true,true,false,0.5,large_4,large,4,-1,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc25_dwf_slayer_pirate_pistol_bullet,musket,small_arm_default,1,90,0,90,10,0,10,12,5,65,1.6,0,0,1,0,1,0.05,5,-1,0,false,true,true,false,0.5,low,small,2,200,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc25_dwf_thunderbarge_bomb,misc,artillery_explosive,1,1,0,-1,5,0,0,0,10,2,0,0,0,1,0,1,0.3,350,-1,0,false,false,true,true,1,all,,-1,-1,false,false,false,,,,wh3_dlc25_unit_abilities_thunderbarge_bomb,,false
warhammer_3,8.1.1,wh3_dlc25_dwf_thunderbarge_cannon_flaming,artillery,artillery_flammable,5,100,10,100,30,5,32,143,11,50,10,0,0,1,0,1,0.2,350,-1,1,false,true,true,true,2,very_low,very_small,0,130,false,true,false,,,wh_main_unit_contact_morale,wh3_dlc25_dwf_flamecannon_explosion_shrapnel_stage_2,,false
warhammer_3,8.1.1,wh3_dlc25_emp_deathstorm_morr_rocket,artillery,artillery_explosive,1,480,40,72,10,0,15,35,17,300,220,0,0,1,0,3,0.25,200,-1,0,true,true,true,true,1,high_magic,large,20,800,false,false,false,,,,wh3_dlc25_emp_deathstorm_rocket_explosion,,false
warhammer_3,8.1.1,wh3_dlc25_emp_deathstorm_morr_rocket_upgraded,artillery,artillery_explosive,1,480,40,72,10,0,15,35,17,300,220,0,0,1,0,3,0.25,200,-1,0,true,true,true,true,1,high_magic,large,20,800,false,false,false,,,,wh3_dlc25_emp_deathstorm_rocket_explosion,,false
warhammer_3,8.1.1,wh3_dlc25_emp_grenade_master_engineer,arrow,explosives,1,115,7,40,10,0,40,40,10,100,5,0,0,1,0,1,0.1,25,-1,0,false,false,true,false,0.25,,,,230,false,false,false,,,,wh3_dlc25_emp_grenade_explosion_master_engineer,,false
warhammer_3,8.1.1,wh3_dlc25_emp_grenade_master_engineer_cluster,arrow,explosives,1,115,7,40,10,0,40,40,10,100,5,0,0,1,0,1,0.1,25,-1,0,false,false,true,false,0.25,,,,230,false,false,false,,,,wh3_dlc25_emp_grenade_explosion_master_engineer_upgraded,,false
warhammer_3,8.1.1,wh3_dlc25_emp_grenade_morr,arrow,explosives,1,100,7,40,10,0,10,2,10,100,10,0,0,1,0,1,0.05,1,-1,0,true,false,true,false,0.25,,,,230,false,false,false,,,,wh3_dlc25_emp_grenade_explosion_morr,,false
warhammer_3,8.1.1,wh3_dlc25_emp_grenade_morr_upgraded,arrow,explosives,1,100,7,40,10,0,10,2,10,100,10,0,0,1,0,1,0.05,1,-1,0,true,false,true,false,0.25,,,,230,false,false,false,,,,wh3_dlc25_emp_grenade_explosion_morr_upgraded,,false
warhammer_3,8.1.1,wh3_dlc25_emp_inf_landship_crew_rifle_bullet_hochland_exploding,musket,small_arm_default,1,260,0,100,10,0,20,60,13,160,0.6,0,0,1,0,1,0.05,6,-1,0,false,true,true,false,0.5,medium_1,medium,1,600,false,false,false,,,,wh3_dlc25_emp_exploding_bullets,,false
warhammer_3,8.1.1,wh3_dlc25_emp_inf_rifle_bullet_hochland,musket,small_arm_default,1,260,0,100,10,0,7,30,13,160,0.6,0,0,1,0,1,0.05,6,-1,0,false,true,true,false,0.5,medium_1,medium,1,600,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc25_emp_inf_rifle_bullet_hochland_exploding,musket,small_arm_default,1,260,0,100,10,0,7,30,13,160,0.6,0,0,1,0,1,0.05,6,-1,0,false,true,true,false,0.5,medium_1,medium,1,600,false,false,false,,,,wh3_dlc25_emp_exploding_bullets,,false
warhammer_3,8.1.1,wh3_dlc25_emp_inf_rifle_bullet_hochland_ror,musket,small_arm_default,1,260,0,100,10,0,7,30,13,160,0.6,0,0,1,0,1,0.05,6,-1,0,false,true,true,false,0.5,medium_1,medium,1,600,false,false,false,,,wh2_dlc09_unit_contact_shieldbreaker,,,false
warhammer_3,8.1.1,wh3_dlc25_emp_inf_rifle_bullet_hochland_ror_exploding,musket,small_arm_default,1,260,0,100,10,0,7,30,13,160,0.6,0,0,1,0,1,0.05,6,-1,0,false,true,true,false,0.5,medium_1,medium,1,600,false,false,false,,,wh2_dlc09_unit_contact_shieldbreaker,wh3_dlc25_emp_exploding_bullets,,false
warhammer_3,8.1.1,wh3_dlc25_emp_land_ship_cannon_culverin,artillery,artillery_default,1,340,15,110,30,0,75,330,10,275,8,0,0,1,0,1,0.3,340,-1,0,false,true,true,true,1,very_high_low_entity,very_large,9,500,false,true,true,,,,,,false
warhammer_3,8.1.1,wh3_dlc25_emp_land_ship_cannon_culverin_amethyst,artillery,artillery_default,1,340,15,110,100,0,0,450,10,275,1,0,0,1,0,1,0.3,340,-1,0,true,true,true,true,1,medium_magic,medium,10,500,false,false,false,homing_strong_magical_fast,,,wh3_main_catacomb_cannonballl_explosion,,false
warhammer_3,8.1.1,wh3_dlc25_emp_land_ship_cannon_culverin_morr,artillery,artillery_default,1,340,15,110,30,0,75,330,10,275,8,0,0,1,0,1,0.3,340,-1,0,true,true,true,true,1,very_high_low_entity,very_large,9,500,false,true,true,,,,,,false
warhammer_3,8.1.1,wh3_dlc25_emp_rifle_bullet_ironsides,musket,small_arm_default,1,145,0,100,10,0,5,17,7,135,0.5,0,0,1,0,1,0.05,5,-1,0,false,true,true,false,0.5,low,small,2,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc25_emp_rifle_bullet_ironsides_exploding,musket,small_arm_flaming,1,145,0,100,10,0,5,17,7,135,0.5,0,0,1,0,1,0.05,5,-1,0,false,true,true,false,0.5,low,small,2,300,false,false,false,,,,wh3_dlc25_emp_exploding_bullets,,false
warhammer_3,8.1.1,wh3_dlc25_emp_rifle_bullet_ironsides_morr,musket,small_arm_default,1,145,0,100,10,0,5,17,7,135,0.5,0,0,1,0,1,0.05,5,-1,0,true,true,true,false,0.5,low,small,2,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc25_emp_rifle_bullet_ironsides_morr_exploding,musket,small_arm_flaming,1,145,0,100,10,0,5,17,7,135,0.5,0,0,1,0,1,0.05,5,-1,0,true,true,true,false,0.5,low,small,2,300,false,false,false,,,,wh3_dlc25_emp_exploding_bullets_morr,,false
warhammer_3,8.1.1,wh3_dlc25_emp_rifle_land_ship_crew_repeater_bullet_exploding,musket,small_arm_default,1,130,0,100,10,0,8,28,7,85,5,0,0,1,0,6,0.05,5,-1,0,false,true,true,false,0.5,very_low,very_small,0,300,false,false,false,,,,wh3_dlc25_emp_exploding_bullets,,false
warhammer_3,8.1.1,wh3_dlc25_emp_rifle_land_ship_crew_repeater_bullet_morr_exploding,musket,small_arm_default,1,130,0,100,10,0,12,36,7,85,5,0,0,1,0,6,0.05,5,-1,0,true,true,true,false,0.5,very_low,very_small,0,300,false,false,false,,,,wh3_dlc25_emp_exploding_bullets_morr,,false
warhammer_3,8.1.1,wh3_dlc25_emp_rifle_outrider_repeater_bullet,musket,small_arm_default,1,115,0,100,10,0,2,6,13,75,5,0,0,1,0,6,0.05,5,-1,0,false,true,true,false,0.5,very_low,very_small,0,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc25_emp_rifle_repeater_bullet_engineer,musket,small_arm_default,1,135,0,100,10,0,18,72,11,105,1,0,0,1,0,6,0.2,10,-1,0,false,true,true,false,0.5,medium,medium,5,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc25_emp_rifle_repeater_bullet_upgraded_engineer,musket,small_arm_extended,1,155,0,100,20,0,26,144,11,125,1,0,0,1,0,6,0.2,10,-1,0,false,true,true,false,0.5,medium,medium,5,300,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc25_emp_rifle_repeater_bullet_upgraded_engineer_exploding,musket,artillery_explosive,1,90,0,100,10,3,40,40,11,65,1,0,0,1,0,6,0.1,10,-1,0,false,true,true,false,0.5,low,small,2,300,false,false,false,,,,wh3_dlc25_emp_exploding_bullets_character,,false
warhammer_3,8.1.1,wh3_dlc25_emp_steam_tank_cannon_volley_gun,artillery,artillery_default,1,250,5,100,20,0,45,143,6,250,5,0,0,1,0,3,0.05,16,-1,0,false,true,true,true,1.25,medium_2,medium,2,440,false,false,false,,,,,,false
warhammer_3,8.1.1,wh3_dlc25_emp_steam_tank_cannon_volley_gun_upgraded,artillery,artillery_default,1,250,5,100,20,0,60,155,6,250,5,0,0,1,0,3,0.05,16,-1,0,false,true,true,true,1.25,medium_6,medium,6,440,false,false,false,,,,wh3_dlc25_emp_steam_tank_volley_exploding,,false
warhammer_3,8.1.1,wh3_dlc25_flame_cannon_flame_shrapnel_stage_1,artillery,artillery_canister,1,280,7,40,20,0,54,30,10,240,1.4,0,0,1,0,6,1,40,4,1,false,true,true,true,2,very_low,very_small,0,350,false,false,false,,,wh_main_unit_contact_morale,wh3_dlc25_dwf_flamecannon_explosion_shrapnel,flame_cannon_shrapnel,false
warhammer_3,8.1.1,wh3_dlc25_great_cannon_grape_shot,artillery,artillery_canister,5,200,0,100,10,2,20,90,22,120,17,0,0,1,0,1,0.3,100,-1,0,false,true,true,true,1,very_high_low_entity,very_large,9,300,false,true,true,,,,,,false
