game,patch,unit_scale,unit_key,attack_type,component_role,slot,melee_weapon_key,missile_weapon_key,projectile_key,is_default_projectile,ammunition_pool,ammunition,link_source
warhammer_3,8.1.1,ultra,wh2_dlc15_grn_veh_snotling_pump_wagon_roller_0,melee,unit,primary,wh2_dlc15_grn_snotling_pump_wagon_roller,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_pro09_grn_cha_black_orc_big_boss_0,melee,unit,primary,wh_main_grn_black_orc_hero,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_pro09_grn_cha_black_orc_big_boss_1,melee,unit,primary,wh_main_grn_black_orc_hero,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_art_bolt_throwa,melee,unit,primary,wh_main_sword_short,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_art_bolt_throwa,missile,engine,engine,,wh3_dlc26_grn_bolt_throwa,wh3_dlc26_grn_bolt_throwa,true,primary,22,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_art_bolt_throwa_ror,melee,unit,primary,wh_main_sword_short,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_art_bolt_throwa_ror,missile,engine,engine,,wh3_dlc26_grn_bolt_throwa_ror,wh3_dlc26_grn_bolt_throwa_ror,true,primary,22,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_cav_mangler_squig,melee,unit,primary,wh3_dlc26_grn_cav_mangler_squig,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_cha_gorbad_ironclaw,melee,unit,primary,wh3_dlc26_grn_cha_gorbad_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_cha_gorbad_ironclaw_gnarla,melee,unit,primary,wh3_dlc26_grn_cha_gorbad_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_cha_night_goblin_big_boss,melee,unit,primary,wh3_dlc26_grn_cha_night_goblin_big_boss,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_cha_night_goblin_big_boss_squig,melee,unit,primary,wh3_dlc26_grn_cha_night_goblin_big_boss_squig,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_cha_savage_orc_great_shaman,melee,unit,primary,wh3_dlc26_grn_choppa_caster_lord,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_cha_savage_orc_great_shaman_boar,melee,unit,primary,wh3_dlc26_grn_choppa_caster_lord,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_cha_savage_orc_great_shaman_wyvern,melee,unit,primary,wh_main_grn_wyvern,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_cha_snagla_grobspit,melee,unit,primary,wh3_dlc26_grn_snagla,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_inf_black_orcs_shield,melee,unit,primary,wh3_dlc26_grn_orc_black_axe,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_inf_rugluds_armoured_orcs,melee,unit,primary,wh_main_grn_choppa,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_inf_rugluds_armoured_orcs,missile,unit,primary,,wh3_dlc26_grn_orc_crossbow,wh3_dlc_26_grn_crossbow_bolt,true,primary,22,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_mon_arachnarok_spider_flinger,melee,unit,primary,wh_main_grn_arachnarok,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_mon_arachnarok_spider_flinger,missile,unit,primary,,wh3_dlc26_arachnarok_flinger,wh3_dlc26_arachnarok_flinger_rock,true,primary,22,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_mon_colossal_squig,melee,unit,primary,wh3_dlc26_grn_mon_colossal_squig,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_dlc26_grn_mon_colossal_squig_ror,melee,unit,primary,wh3_dlc26_grn_mon_colossal_squig,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_main_grn_inf_goblins_sword_shield,melee,unit,primary,wh_main_grn_goblin_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh3_main_grn_inf_orc_boyz_spear_shield,melee,unit,primary,wh3_main_grn_inf_spear,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_dlc06_grn_cav_squig_hoppers_0,melee,unit,primary,wh_dlc06_grn_goblin_sword_squig_hopper,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_dlc06_grn_inf_nasty_skulkers_0,melee,unit,primary,wh_dlc06_grn_goblin_dual_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_dlc06_grn_inf_squig_explosive_0,melee,unit,primary,wh_dlc06_grn_squig_maw,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_dlc06_grn_inf_squig_herd_0,melee,unit,primary,wh_dlc06_grn_squig_maw,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_dlc06_grn_mon_spider_hatchlings_0,melee,unit,primary,wh_dlc06_grn_spider_fangs_0,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_dlc15_grn_mon_arachnarok_spider_waaagh_0,melee,unit,primary,wh2_dlc15_grn_lava_arachnarok,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_art_doom_diver_catapult,melee,unit,primary,wh_main_sword_short,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_art_doom_diver_catapult,missile,engine,engine,,wh_main_grn_doom_diver_catapult,wh_grn_doomdiver_goblin,true,primary,22,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_art_goblin_rock_lobber,melee,unit,primary,wh_main_sword_short,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_art_goblin_rock_lobber,missile,engine,engine,,wh_main_grn_goblin_rock_lobber_rock,wh_main_grn_goblin_rock_lobber_rock,true,primary,22,battlefield_engines.missile_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cav_forest_goblin_spider_riders_0,melee,unit,primary,wh_main_grn_goblin_spear_poison,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cav_forest_goblin_spider_riders_1,melee,unit,primary,wh_main_grn_goblin_sword_poison_spider_rider,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cav_forest_goblin_spider_riders_1,missile,unit,primary,,wh_main_grn_goblin_bow_poison_spider_rider,wh_grn_goblin_arrow_poison_spider_mounted,true,primary,20,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cav_forest_goblin_spider_riders_1,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_poison_spider_rider_multi_shot,wh2_dlc15_grn_goblin_bow_poison_spider_rider_multi_shot,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_cav_forest_goblin_spider_riders_1,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_poison_spider_rider_explosive_arrow,wh2_dlc15_grn_goblin_bow_poison_spider_rider_explosive_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_cav_forest_goblin_spider_riders_1,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_poison_spider_rider_fire_arrow,wh2_dlc15_grn_goblin_bow_poison_spider_rider_fire_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_cav_forest_goblin_spider_riders_1,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_poison_spider_rider_anti_large_arrow,wh2_dlc15_grn_goblin_bow_poison_spider_rider_anti_large_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_cav_forest_goblin_spider_riders_1,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_poison_spider_rider_ap_arrow,wh2_dlc15_grn_goblin_bow_poison_spider_rider_ap_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_cav_goblin_wolf_chariot,melee,unit,primary,wh_main_grn_wolf_chariot,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cav_goblin_wolf_chariot,missile,unit,primary,,wh_main_grn_wolf_chariot_bow,wh_grn_wolf_chariot_arrow,true,primary,46,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cav_goblin_wolf_riders_0,melee,unit,primary,wh_main_grn_goblin_spear_wolf,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cav_goblin_wolf_riders_1,melee,unit,primary,wh_main_sword_short,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cav_goblin_wolf_riders_1,missile,unit,primary,,wh_main_grn_goblin_bow_wolf_riders,wh_grn_goblin_arrow_wolf_mounted,true,primary,18,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cav_goblin_wolf_riders_1,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_wolf_riders_fire_arrow,wh2_dlc15_grn_goblin_bow_wolf_riders_fire_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_cav_goblin_wolf_riders_1,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_wolf_riders_anti_large_arrow,wh2_dlc15_grn_goblin_bow_wolf_riders_anti_large_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_cav_goblin_wolf_riders_1,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_wolf_riders_ap_arrow,wh2_dlc15_grn_goblin_bow_wolf_riders_ap_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_cav_goblin_wolf_riders_1,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_wolf_riders_multi_shot,wh2_dlc15_grn_goblin_bow_wolf_riders_multi_shot,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_cav_goblin_wolf_riders_1,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_wolf_riders_explosive_arrow,wh2_dlc15_grn_goblin_bow_wolf_riders_explosive_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_cav_orc_boar_boy_big_uns,melee,unit,primary,wh_main_grn_orc_boar_spear,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cav_orc_boar_boyz,melee,unit,primary,wh_main_grn_orc_boar_choppa,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cav_orc_boar_chariot,melee,unit,primary,wh_main_grn_boar_chariot,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cav_savage_orc_boar_boy_big_uns,melee,unit,primary,wh_main_grn_orc_boar_choppa_savage_big_uns,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cav_savage_orc_boar_boyz,melee,unit,primary,wh_main_grn_orc_boar_choppa,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_big_boss_0,melee,unit,primary,wh_main_grn_goblin_sword_hero,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_big_boss_1,melee,unit,primary,wh_main_grn_goblin_sword_hero,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_big_boss_2,melee,unit,primary,wh_main_grn_goblin_sword_hero_poison,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_big_boss_4,melee,unit,primary,wh_main_grn_wolf_chariot_hero_great_shaman,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_great_shaman_0,melee,unit,primary,wh_main_grn_goblin_sword_caster_hero,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_great_shaman_1,melee,unit,primary,wh_main_grn_goblin_sword_caster_hero,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_great_shaman_2,melee,unit,primary,wh_main_grn_wolf_chariot_hero_great_shaman,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cha_night_goblin_shaman,melee,unit,primary,wh_main_grn_goblin_sword_caster_hero_poison,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cha_orc_shaman_0,melee,unit,primary,wh_main_grn_choppa_caster_hero,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_cha_orc_shaman_1,melee,unit,primary,wh_main_grn_choppa_caster_hero,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_inf_black_orcs,melee,unit,primary,wh_main_grn_axe_great,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_inf_goblin_archers,melee,unit,primary,wh_main_sword_short,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_inf_goblin_archers,missile,unit,primary,,wh_main_grn_goblin_bow,wh_grn_goblin_arrow,true,primary,24,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_inf_goblin_archers,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_multi_shot,wh2_dlc15_grn_goblin_bow_multi_shot,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_inf_goblin_archers,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_fire_arrow,wh2_dlc15_grn_goblin_bow_fire_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_inf_goblin_archers,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_anti_large_arrow,wh2_dlc15_grn_goblin_bow_anti_large_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_inf_goblin_archers,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_explosive_arrow,wh2_dlc15_grn_goblin_bow_explosive_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_inf_goblin_archers,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_ap_arrow,wh2_dlc15_grn_goblin_bow_ap_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_inf_goblin_spearmen,melee,unit,primary,wh_main_grn_goblin_spear,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_archers,melee,unit,primary,wh_main_grn_goblin_sword_poison,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_archers,missile,unit,primary,,wh_main_grn_goblin_bow_poison,wh_grn_goblin_arrow_poison_night_goblin,true,primary,24,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_archers,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_poison_multi_shot,wh2_dlc15_grn_goblin_bow_poison_multi_shot,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_archers,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_poison_fire_arrow,wh2_dlc15_grn_goblin_bow_poison_fire_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_archers,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_poison_anti_large_arrow,wh2_dlc15_grn_goblin_bow_poison_anti_large_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_archers,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_poison_ap_arrow,wh2_dlc15_grn_goblin_bow_poison_ap_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_archers,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_poison_explosive_arrow,wh2_dlc15_grn_goblin_bow_poison_explosive_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_fanatics,melee,unit,primary,wh_main_grn_goblin_sword_poison,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_fanatics_1,melee,unit,primary,wh_main_grn_goblin_sword_poison,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_fanatics_1,missile,unit,primary,,wh_main_grn_goblin_bow_poison,wh_grn_goblin_arrow_poison_night_goblin,true,primary,24,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_fanatics_1,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_poison_anti_large_arrow,wh2_dlc15_grn_goblin_bow_poison_anti_large_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_fanatics_1,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_poison_multi_shot,wh2_dlc15_grn_goblin_bow_poison_multi_shot,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_fanatics_1,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_poison_fire_arrow,wh2_dlc15_grn_goblin_bow_poison_fire_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_fanatics_1,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_poison_explosive_arrow,wh2_dlc15_grn_goblin_bow_poison_explosive_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_fanatics_1,missile,unit,additional,,wh2_dlc15_grn_goblin_bow_poison_ap_arrow,wh2_dlc15_grn_goblin_bow_poison_ap_arrow,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblins,melee,unit,primary,wh_main_grn_goblin_sword_poison,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_inf_orc_arrer_boyz,melee,unit,primary,wh_main_grn_choppa,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_inf_orc_arrer_boyz,missile,unit,primary,,wh_main_grn_orc_bow,wh_grn_orc_arrow,true,primary,22,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_inf_orc_arrer_boyz,missile,unit,additional,,wh3_dlc26_grn_orc_bow_stinkee_arrers,wh3_dlc26_grn_stinkee_arrers,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh_main_grn_inf_orc_big_uns,melee,unit,primary,wh_main_grn_choppa_dual_big_uns,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_inf_orc_boyz,melee,unit,primary,wh_main_grn_choppa,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_inf_savage_orc_arrer_boyz,melee,unit,primary,wh_main_grn_axe_choppa_savages,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_inf_savage_orc_arrer_boyz,missile,unit,primary,,wh_main_grn_orc_bow,wh_grn_orc_arrow,true,primary,22,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_inf_savage_orc_big_uns,melee,unit,primary,wh_main_grn_choppa_dual_big_uns,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_inf_savage_orcs,melee,unit,primary,wh_main_grn_axe_choppa_savages,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_mon_arachnarok_spider_0,melee,unit,primary,wh_main_grn_arachnarok,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_mon_giant,melee,unit,primary,wh_main_club_giant,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh_main_grn_mon_trolls,melee,unit,primary,wh_main_club_troll,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_cav_the_fireborn_ror_0,melee,unit,primary,wh2_main_hef_lance_dragon_princes_fireborn,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0,melee,unit,primary,wh2_main_hef_sword_ellyrian_reaver_archers,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0,missile,unit,primary,,wh2_main_hef_bow_arrow_rider,wh2_main_hef_bow_arrow_mounted,true,primary,18,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_cha_alarielle_the_radiant_0,melee,unit,primary,wh2_dlc10_hef_alarielle_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_cha_alith_anar_0,melee,unit,primary,wh2_main_hef_prince_sword,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_cha_alith_anar_0,missile,unit,primary,,wh2_dlc10_hef_alith_anar_arrow,wh2_dlc10_hef_alith_anar_arrow,true,primary,30,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_cha_handmaiden_0,melee,unit,primary,wh2_dlc10_hef_handmaiden_spear,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_cha_handmaiden_0,missile,unit,primary,,wh2_dlc10_hef_longbow_arrow_handmaiden,wh2_dlc10_hef_longbow_arrow_handmaiden,true,primary,30,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_dryads_0,melee,unit,primary,wh_dlc05_wef_dryads_claw,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_everqueens_court_guards_ror_0,melee,unit,primary,wh2_dlc10_hef_sword_sisters,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_everqueens_court_guards_ror_0,missile,unit,primary,,wh2_dlc10_hef_longbow_arrow_everqueen_court_guard,wh2_dlc10_hef_longbow_arrow_everqueen_court_guard,true,primary,22,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_everqueens_court_guards_ror_0,missile,unit,additional,,wh3_dlc27_hef_longbow_arrow_sisters_anti_infantry,wh3_dlc27_hef_longbow_arrow_sisters_anti_infantry,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_keepers_of_the_flame_ror_0,melee,unit,primary,wh2_main_hef_halberd_ror,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_shadow_walkers_0,melee,unit,primary,wh2_dlc10_hef_dual_swords_shadow,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_shadow_walkers_0,missile,unit,primary,,wh2_dlc10_hef_longbow_arrow_shadow_walker,wh2_dlc10_hef_longbow_arrow_shadow_walker,true,primary,20,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_shadow_walkers_0,missile,unit,additional,,wh3_dlc27_hef_longbow_arrow_shadow_walker_anti_infantry,wh3_dlc27_hef_longbow_arrow_shadow_walker_anti_infantry,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_shadow_warriors_0,melee,unit,primary,wh2_dlc10_hef_sword_shadow,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_shadow_warriors_0,missile,unit,primary,,wh2_dlc10_hef_longbow_arrow_shadow,wh2_dlc10_hef_longbow_arrow_shadow,true,primary,20,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_shadow_warriors_0,missile,unit,additional,,wh3_dlc27_hef_longbow_arrow_shadow_anti_infantry,wh3_dlc27_hef_longbow_arrow_shadow_anti_infantry,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_sisters_of_avelorn_0,melee,unit,primary,wh2_dlc10_hef_sword_sisters,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_sisters_of_avelorn_0,missile,unit,primary,,wh2_dlc10_hef_longbow_arrow_sisters,wh2_dlc10_hef_longbow_arrow_sisters,true,primary,22,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_sisters_of_avelorn_0,missile,unit,additional,,wh3_dlc27_hef_longbow_arrow_sisters_anti_infantry,wh3_dlc27_hef_longbow_arrow_sisters_anti_infantry,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_the_grey_ror_0,melee,unit,primary,wh2_dlc10_hef_sword_shadow,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_the_grey_ror_0,missile,unit,primary,,wh2_dlc10_hef_longbow_arrow_shadow,wh2_dlc10_hef_longbow_arrow_shadow,true,primary,20,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_the_grey_ror_0,missile,unit,additional,,wh3_dlc27_hef_longbow_arrow_shadow_anti_infantry,wh3_dlc27_hef_longbow_arrow_shadow_anti_infantry,true,secondary,0,unit_missile_weapon_junctions
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_the_scions_of_mathlann_ror_0,melee,unit,primary,wh2_main_hef_spear,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_the_silverpelts_ror_0,melee,unit,primary,wh2_main_hef_greataxe_ror,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_the_storm_riders_ror_0,melee,unit,primary,wh2_main_hef_spear_guard,,,,,,land_units.primary_melee_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_the_storm_riders_ror_0,missile,unit,primary,,wh2_main_hef_sea_guard_bow,wh2_main_hef_sea_guard_arrow,true,primary,22,land_units.primary_missile_weapon
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_the_storm_riders_ror_0,missile,unit,additional,,wh3_dlc27_hef_sea_guard_bow_anti_infantry,wh3_dlc27_hef_sea_guard_arrow_anti_infantry,true,secondary,0,unit_missile_weapon_junctions
