game,patch,unit_scale,unit_key,component_role,relationship_key,battle_entity_key,component_count,base_hp_per_component,bonus_hp_per_component,known_hp_total,size_class,is_large,is_primary_health_pool,can_be_targeted,link_source,notes
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_big_boss_1,mount,wh_main_grn_mnt_giant_wolf_hero,wh_main_grn_wolf_mount_hero_blood,1,8,3920,3928,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_big_boss_2,mount,wh_main_grn_mnt_giant_spider_hero,wh_main_monster_spider_giant_hero_blood,1,8,4079,4087,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_big_boss_4,engine,wh_main_grn_chariot_wolf,wh_main_vehicle_grn_wolf_chariot,1,8,4325,4333,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_big_boss_4,crew_or_rider,,wh_main_grn_cha_goblin_hero_blood_dismembers,1,8,0,8,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_great_shaman_0,man,,wh_main_grn_cha_goblin_great_shaman_blood_dismembers,1,8,3643,3651,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_great_shaman_1,mount,wh_main_grn_mnt_giant_wolf_hero,wh_main_grn_wolf_mount_hero_blood,1,8,4019,4027,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_great_shaman_2,engine,wh_main_grn_chariot_wolf,wh_main_vehicle_grn_wolf_chariot,1,8,4198,4206,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_great_shaman_2,crew_or_rider,,wh_main_grn_cha_goblin_great_shaman_blood_dismembers,1,8,0,8,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh_main_grn_cha_night_goblin_shaman,man,,wh_main_grn_cha_goblin_hero_lgn_blood_dismember,1,8,3378,3386,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_grn_cha_orc_shaman_0,man,,wh_main_grn_cha_orc_hero_slow_blood_dismembers,1,8,3861,3869,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_grn_cha_orc_shaman_1,mount,wh_main_grn_mnt_warboar_hero,wh_main_grn_cav_boar_hero_blood,1,8,4404,4412,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh_main_grn_inf_black_orcs,man,,wh_main_grn_inf_black_orcs_blood_dismembers,80,8,127,10800,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_grn_inf_goblin_archers,man,,wh_main_grn_inf_goblin_blood_dismembers,120,8,43,6120,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_grn_inf_goblin_spearmen,man,,wh_main_grn_inf_goblin_blood_dismembers,160,8,48,8960,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_archers,man,,wh_main_grn_inf_night_goblin_blood_dismembers,120,8,46,6480,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_fanatics,man,,wh_main_grn_inf_night_goblin_blood_dismembers,160,8,48,8960,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_fanatics_1,man,,wh_main_grn_inf_night_goblin_blood_dismembers,120,8,46,6480,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblins,man,,wh_main_grn_inf_night_goblin_blood_dismembers,160,8,48,8960,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_grn_inf_orc_arrer_boyz,man,,wh_main_grn_inf_orc_blood_dismembers,90,8,69,6930,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_grn_inf_orc_big_uns,man,,wh_main_grn_inf_orc_big_uns_blood_dismembers,100,8,100,10800,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_grn_inf_orc_boyz,man,,wh_main_grn_inf_orc_blood_dismembers,120,8,73,9720,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_grn_inf_savage_orc_arrer_boyz,man,,wh_main_grn_inf_savage_orc_blood_dismembers,90,8,69,6930,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_grn_inf_savage_orc_big_uns,man,,wh_main_grn_inf_savage_orc_big_uns_blood_dismembers,100,8,100,10800,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_grn_inf_savage_orcs,man,,wh_main_grn_inf_savage_orc_blood_dismembers,120,8,73,9720,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_grn_mon_arachnarok_spider_0,mount,wh_main_grn_mnt_arachnarok_spider,wh_main_monster_spider_arachnarok_blood,1,8,9957,9965,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh_main_grn_mon_arachnarok_spider_0,crew_or_rider,,wh_main_grn_arachnarok_rider_360_blood,7,8,0,56,very_large,true,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh_main_grn_mon_giant,man,,wh_main_monster_giant_blood,1,8,12612,12620,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh_main_grn_mon_trolls,man,,wh_main_monster_troll_blood,16,8,486,7904,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_cav_the_fireborn_ror_0,mount,wh2_dlc10_hef_mnt_dragon_princes_ror,wh2_main_hef_mnt_barded_steed_dragon_princes,60,8,98,6360,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0,mount,wh2_dlc10_hef_mnt_steed_heralds,wh2_dlc10_hef_cavalry_heralds_blood,60,8,76,5040,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_cha_alarielle_the_radiant_0,man,,wh2_dlc10_hef_infantry_hero_alarielle_blood,1,8,3880,3888,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_cha_alith_anar_0,man,,wh2_dlc10_hef_infantry_hero_alith_blood,1,8,4260,4268,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_cha_handmaiden_0,man,,wh2_dlc16_hef_infantry_hero_handmaiden_blood,1,8,3680,3688,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_dryads_0,man,,wh_dlc05_wef_inf_dryad,100,8,62,7000,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_everqueens_court_guards_ror_0,man,,wh2_main_hef_infantry_fast_blood_dismembers,80,8,76,6720,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_keepers_of_the_flame_ror_0,man,,wh2_dlc10_hef_inf_keepers_of_the_flame_ror,100,8,76,8400,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_shadow_walkers_0,man,,wh2_dlc10_hef_infantry_fast_shadow_blood_dismembers,60,8,86,5640,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_shadow_warriors_0,man,,wh2_dlc10_hef_infantry_fast_shadow_blood_dismembers,80,8,72,6400,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_sisters_of_avelorn_0,man,,wh2_main_hef_infantry_fast_blood_dismembers,80,8,76,6720,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_the_grey_ror_0,man,,wh2_dlc10_hef_infantry_fast_shadow_blood_dismembers,80,8,72,6400,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_the_scions_of_mathlann_ror_0,man,,wh2_main_hef_infantry_heavy_blood_dismembers,120,8,55,7560,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_the_silverpelts_ror_0,man,,wh2_main_hef_infantry_heavy_blood_dismembers,100,8,72,8000,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_the_storm_riders_ror_0,man,,wh2_main_hef_infantry_fast_blood_dismembers,90,8,60,6120,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_mon_treekin_0,man,,wh_dlc05_wef_monster_treekin,16,8,540,8768,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_mon_treeman_0,man,,wh_dlc05_wef_inf_treeman,1,8,9820,9828,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_cha_prince_6,mount,wh2_dlc15_hef_mnt_griffon,wh_main_flying_griffon_blood,1,8,6096,6104,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_inf_archers_ror_0,man,,wh2_main_hef_infantry_fast_blood_dismembers,90,8,55,5670,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_inf_mistwalkers_faithbearers_0,man,,wh2_main_hef_infantry_heavy_blood_dismembers,120,8,65,8760,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_inf_mistwalkers_griffon_knights_0,mount,wh2_dlc15_hef_mnt_griffon_mistwalkers,wh_main_flying_griffon_blood,4,8,2842,11400,very_large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_inf_mistwalkers_sentinels_0,man,,wh2_main_hef_infantry_heavy_blood_dismembers,80,8,60,5440,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_inf_mistwalkers_skyhawks_0,man,,wh2_dlc10_hef_infantry_fast_shadow_blood_dismembers,60,8,74,4920,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_inf_mistwalkers_spireguard_0,man,,wh2_main_hef_infantry_heavy_blood_dismembers,80,8,72,6400,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_inf_rangers_0,man,,wh2_dlc10_hef_infantry_fast_shadow_blood_dismembers,120,8,55,7560,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_inf_silverin_guard_0,man,,wh2_main_hef_infantry_heavy_blood_dismembers,120,8,60,8160,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_mon_arcane_phoenix_0,man,,wh2_dlc15_hef_mon_arcane_phoenix_0,1,8,6890,6898,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_mon_arcane_phoenix_ror_0,man,,wh2_dlc15_hef_mon_arcane_phoenix_0,1,8,6890,6898,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_mon_black_dragon_imrik,man,,wh2_main_def_black_dragon_blood,1,8,10816,10824,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_mon_forest_dragon_0,man,,wh_main_flying_dragon_blood,1,8,7500,7508,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_mon_forest_dragon_imrik,man,,wh_main_flying_dragon_blood,1,8,8400,8408,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_mon_moon_dragon_imrik,man,,wh2_main_hef_mon_moon_dragon_blood,1,8,9896,9904,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_mon_star_dragon_imrik,man,,wh2_main_hef_mon_star_dragon,1,8,11158,11166,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_mon_sun_dragon_imrik,man,,wh2_main_hef_mon_sun_dragon_blood,1,8,8452,8460,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_mon_war_lions_of_chrace_0,man,,wh2_dlc15_hef_mon_war_lion,24,8,256,6336,medium,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_mon_war_lions_of_chrace_ror_0,man,,wh2_dlc15_hef_mon_war_lion,24,8,256,6336,medium,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_veh_lion_chariot_of_chrace_0,engine,wh2_dlc15_hef_lion_chariot,wh2_main_hef_tiranoc_chariot,4,8,1600,6432,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_veh_lion_chariot_of_chrace_0,crew_or_rider,,wh2_dlc15_hef_veh_war_lion_chariot,4,8,0,32,large,true,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh2_main_hef_art_eagle_claw_bolt_thrower,engine,wh2_main_hef_art_eagle_claw_bolt_thrower,wh2_main_hef_art_eagle_claw_bolt_thrower,4,333,55,1552,large,true,true,true,land_units.engine,Primary artillery body includes the engine entity plus its crew entity slot.
warhammer_3,8.1.1,ultra,wh2_main_hef_art_eagle_claw_bolt_thrower,crew_or_rider,,wh2_dlc16_hef_infantry_bolt_thrower_crew_blood_dismembers,28,8,55,1764,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh2_main_hef_cav_dragon_princes,mount,wh2_main_hef_mnt_dragon_princes,wh2_main_hef_mnt_barded_steed_dragon_princes,60,8,98,6360,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_main_hef_cav_ellyrian_reavers_0,mount,wh2_main_hef_mnt_steed_fast,wh2_main_hef_cavalry_fast_blood,60,8,79,5220,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_main_hef_cav_ellyrian_reavers_1,mount,wh2_main_hef_mnt_steed_fast,wh2_main_hef_cavalry_fast_blood,60,8,76,5040,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_main_hef_cav_ithilmar_chariot,engine,wh2_dlc15_hef_ithilmar_chariot_hero,wh2_main_hef_ithilmar_chariot,4,8,1386,5576,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh2_main_hef_cav_ithilmar_chariot,crew_or_rider,,wh_main_cavalry_rider_standard_blood,4,8,0,32,medium,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh2_main_hef_cav_silver_helms_0,mount,wh2_main_hef_mnt_barded_steed,wh2_main_hef_mnt_barded_steed,60,8,88,5760,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_main_hef_cav_silver_helms_1,mount,wh2_main_hef_mnt_barded_steed,wh2_main_hef_mnt_barded_steed,60,8,88,5760,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_main_hef_cav_tiranoc_chariot,engine,wh2_main_hef_tiranoc_chariot,wh2_main_hef_tiranoc_chariot,4,8,1166,4696,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh2_main_hef_cav_tiranoc_chariot,crew_or_rider,,wh_main_cavalry_rider_standard_blood,8,8,0,64,medium,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh2_main_hef_cha_loremaster_of_hoeth_0,man,,wh2_main_infantry_standard_hero_blood_loremaster,1,8,3680,3688,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_cha_mage_high_0,man,,wh2_main_infantry_standard_wizard_blood_dismembers_high,1,8,3412,3420,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_cha_mage_high_1,mount,wh2_main_hef_mnt_barded_steed_hero,wh2_main_hef_mnt_barded_steed_hero,1,8,3832,3840,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_main_hef_cha_noble_0,man,,wh2_main_hef_infantry_hero_prince_blood,1,8,3680,3688,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_cha_prince_0,man,,wh2_main_hef_infantry_hero_prince_blood,1,8,4060,4068,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_cha_prince_2,mount,wh2_main_hef_mnt_barded_steed_hero,wh2_main_hef_mnt_barded_steed_hero,1,8,4664,4672,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_main_hef_cha_teclis_0,man,,wh2_main_hef_infantry_hero_teclis_blood,1,8,3680,3688,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_cha_tyrion_1,mount,wh2_main_hef_mnt_malhandhir,wh2_main_hef_cavalry_fast_malhandir_blood,1,8,4884,4892,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh2_main_hef_inf_archers_0,man,,wh2_main_hef_infantry_fast_blood_dismembers,90,8,55,5670,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_inf_archers_1,man,,wh2_main_hef_infantry_fast_blood_dismembers,90,8,55,5670,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_inf_gate_guard,man,,wh2_main_hef_infantry_heavy_blood_dismembers,90,8,60,6120,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_inf_lothern_sea_guard_0,man,,wh2_main_hef_infantry_fast_blood_dismembers,90,8,60,6120,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_inf_lothern_sea_guard_1,man,,wh2_main_hef_infantry_heavy_blood_dismembers,90,8,60,6120,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_inf_phoenix_guard,man,,wh2_main_hef_infantry_standard_blood_dismembers_phoenix_guard,100,8,76,8400,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_inf_spearmen_0,man,,wh2_main_hef_infantry_heavy_blood_dismembers,120,8,55,7560,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_inf_swordmasters_of_hoeth_0,man,,wh2_main_hef_infantry_heavy_blood_dismembers,100,8,76,8400,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_inf_white_lions_of_chrace_0,man,,wh2_main_hef_infantry_heavy_blood_dismembers,100,8,72,8000,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_mon_great_eagle,man,,wh_dlc05_wef_mon_great_eagle_blood,1,8,4655,4663,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_mon_moon_dragon,man,,wh2_main_hef_mon_moon_dragon_blood,1,8,8316,8324,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_mon_phoenix_flamespyre,man,,wh2_main_hef_mon_phoenix,1,8,5820,5828,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_mon_phoenix_frostheart,man,,wh2_main_hef_mon_phoenix_frostheart,1,8,6590,6598,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_mon_star_dragon,man,,wh2_main_hef_mon_star_dragon,1,8,9416,9424,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh2_main_hef_mon_sun_dragon,man,,wh2_main_hef_mon_sun_dragon_blood,1,8,7000,7008,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_cha_caradryan,man,,wh3_dlc27_hef_cha_caradryan_blood,1,8,4060,4068,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_cha_caradryan_ashtari,mount,wh3_dlc27_hef_mnt_ashtari,wh3_dlc27_hef_mnt_ashtari,1,8,6990,6998,large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_cha_caradryan_chariot,engine,wh2_dlc15_hef_ithilmar_chariot_hero,wh2_main_hef_ithilmar_chariot,1,8,5390,5398,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_cha_caradryan_chariot,crew_or_rider,,wh2_main_cavalry_rider_standard_hero,1,8,0,8,medium,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_cha_caradryan_steed,mount,wh2_main_hef_mnt_barded_steed_hero,wh2_main_hef_mnt_barded_steed_hero,1,8,4548,4556,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_cha_mist_mage,man,,wh3_dlc27_mist_mage,1,8,3412,3420,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_cha_mist_mage_eagle,mount,wh2_main_hef_mnt_great_eagle,wh_dlc05_wef_mon_great_eagle_blood,1,8,4752,4760,large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_cha_mist_mage_skycutter,mount,wh3_dlc27_hef_mnt_skycutter_lords,wh3_dlc27_hef_mnt_skycutter_lords,1,8,6436,6444,large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_cha_mist_mage_skycutter,crew_or_rider,,wh3_dlc27_mist_mage,1,8,0,8,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_cha_sea_helm,man,,wh3_dlc27_hef_infantry_lord_sea_helm,1,8,4110,4118,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_cha_sea_helm_eagle,mount,wh2_main_hef_mnt_great_eagle,wh_dlc05_wef_mon_great_eagle_blood,1,8,4840,4848,large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_cha_sea_helm_skycutter,mount,wh3_dlc27_hef_mnt_skycutter_lords,wh3_dlc27_hef_mnt_skycutter_lords,1,8,6436,6444,large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_cha_sea_helm_skycutter,crew_or_rider,,wh3_dlc27_hef_infantry_lord_sea_helm,1,8,0,8,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_cha_sea_lord_aislinn,man,,wh3_dlc27_hef_aislinn_blood,1,8,4280,4288,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_cha_sea_lord_aislinn_skycutter,mount,wh3_dlc27_hef_mnt_skycutter_aislinn,wh3_dlc27_hef_mnt_skycutter_lords,1,8,6736,6744,large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_cha_sea_lord_aislinn_skycutter,crew_or_rider,,wh3_dlc27_hef_aislinn_blood,1,8,0,8,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_inf_oceanids,man,,wh3_dlc27_hef_inf_oceanids,16,8,582,9440,large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_inf_ships_company,man,,wh2_main_hef_infantry_heavy_blood_dismembers,120,8,55,7560,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_inf_ships_company_ror,man,,wh2_main_hef_infantry_heavy_blood_dismembers,120,8,55,7560,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_inf_swordmasters_of_hoeth_ror,man,,wh2_main_hef_infantry_heavy_blood_dismembers,100,8,76,8400,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_mon_merwyrm,man,,wh3_dlc27_hef_mon_merwyrm,1,8,12592,12600,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_mon_merwyrm_ror,man,,wh3_dlc27_hef_mon_merwyrm,1,8,12592,12600,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_mon_sea_elemental,man,,wh3_dlc27_hef_mon_sea_elemental,1,8,10392,10400,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_veh_skycutter_bolt_thrower,mount,wh3_dlc27_hef_mnt_skycutter_bolt,wh3_dlc27_hef_mnt_skycutter_bolt,4,8,1524,6128,large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_veh_skycutter_bolt_thrower,crew_or_rider,,wh2_dlc16_hef_infantry_bolt_thrower_crew_blood_dismembers,4,8,0,32,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_veh_skycutter_bows,mount,wh3_dlc27_hef_mnt_skycutter,wh3_dlc27_hef_mnt_skycutter,4,8,1516,6096,large,true,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_veh_skycutter_bows,crew_or_rider,,wh2_main_hef_infantry_blood_dismembers,8,8,0,64,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh2_dlc17_kho_mon_ghorgon_ror_0,man,,wh2_dlc17_bst_mon_ghorgon_blood,1,8,10880,10888,very_large,true,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_chaos_chariot_mkho,engine,wh3_dlc20_chs_chariot_mkho_large_draught,wh_main_vehicle_chs_chariot,4,8,1386,5576,large,true,true,true,land_units.engine,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_chaos_chariot_mkho,crew_or_rider,,wh_main_infantry_standard_large_blood,4,8,0,32,small,false,false,,main_units.num_men minus primary body count,Targetability is not encoded by these database joins.
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_chaos_knights_mkho,mount,wh3_dlc20_chs_mnt_chaos_steed_mkho_knights,wh3_dlc20_chs_mnt_chaos_steed_mkho_knights,60,8,119,7620,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_chaos_knights_mkho_lances,mount,wh3_dlc20_chs_mnt_chaos_steed_mkho_knights,wh3_dlc20_chs_mnt_chaos_steed_mkho_knights,60,8,119,7620,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_marauder_horsemen_mkho_throwing_axes,mount,wh3_dlc20_chs_mnt_norscan_warhorse_horsemen,wh3_dlc20_chs_mnt_norscan_warhorse_horsemen,60,8,75,4980,medium,false,true,true,land_units.mount,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chaos_marauders_mkho,man,,wh_main_chs_infantry_fast_blood_dismembers,120,8,70,9360,small,false,true,true,land_units.man_entity,
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chosen_mkho,man,,wh_main_infantry_standard_very_large_blood_dismembers,80,8,123,10480,small,false,true,true,land_units.man_entity,
