game,patch,unit_scale,unit_key,attack_type,source_key,effect_key
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_fanatics_1,projectile,wh2_dlc15_grn_goblin_bow_poison_anti_large_arrow,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_fanatics_1,projectile,wh2_dlc15_grn_goblin_bow_poison_multi_shot,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_fanatics_1,projectile,wh2_dlc15_grn_goblin_bow_poison_fire_arrow,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_fanatics_1,projectile,wh2_dlc15_grn_goblin_bow_poison_explosive_arrow,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblin_fanatics_1,projectile,wh2_dlc15_grn_goblin_bow_poison_ap_arrow,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_inf_night_goblins,melee,wh_main_grn_goblin_sword_poison,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_inf_orc_arrer_boyz,projectile,wh3_dlc26_grn_stinkee_arrers,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_inf_orc_arrer_boyz,explosion,wh3_dlc26_grn_stinkee_arrer,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_main_grn_mon_arachnarok_spider_0,melee,wh_main_grn_arachnarok,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_shadow_walkers_0,melee,wh2_dlc10_hef_dual_swords_shadow,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_shadow_walkers_0,projectile,wh2_dlc10_hef_longbow_arrow_shadow_walker,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_shadow_walkers_0,projectile,wh3_dlc27_hef_longbow_arrow_shadow_walker_anti_infantry,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc10_hef_inf_the_silverpelts_ror_0,melee,wh2_main_hef_greataxe_ror,wh_dlc06_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_inf_archers_ror_0,projectile,wh2_dlc15_hef_longbow_arrow_flaming,wh2_dlc12_unit_contact_flammable
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_inf_archers_ror_0,projectile,wh3_dlc27_hef_longbow_arrow_flaming_anti_infantry,wh2_dlc12_unit_contact_flammable
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_inf_mistwalkers_sentinels_0,projectile,wh2_dlc15_hef_longbow_arrow_sentinel,wh2_dlc09_unit_contact_shieldbreaker
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_inf_mistwalkers_sentinels_0,projectile,wh3_dlc27_hef_longbow_arrow_sentinel_anti_infantry,wh2_dlc09_unit_contact_shieldbreaker
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_mon_forest_dragon_0,melee,wh_dlc05_wef_dragon,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_mon_forest_dragon_imrik,melee,wh2_dlc15_hef_forest_dragon_imrik,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc15_hef_mon_moon_dragon_imrik,melee,wh2_dlc15_hef_moon_dragon_imrik,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh2_main_hef_mon_phoenix_frostheart,melee,wh2_main_hef_frostheart_phoenix,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_dlc27_hef_cha_caradryan_ashtari,melee,wh3_dlc27_hef_caradryan_ashtari,wh3_dlc25_unit_contact_frostfire
warhammer_3,8.1.1,ultra,wh3_dlc26_kho_cha_skarr_bloodwrath,melee,wh3_dlc26_kho_cha_skarr_bloodwrath,wh2_dlc12_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh3_pro12_kho_cha_karanak,melee,wh3_pro12_kho_cha_karanak,wh3_pro12_unit_contact_wounded_prey
warhammer_3,8.1.1,ultra,wh2_dlc16_wef_mon_giant_spiders_0,melee,wh2_dlc16_wef_spider_fangs_0,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc16_wef_mon_spider_hatchlings_0,melee,wh_dlc06_grn_spider_fangs_0,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc24_ksl_inf_streltsi_ror,projectile,wh3_dlc24_ksl_streltsi_blunderbuss_ror,wh2_dlc12_unit_contact_suppressive_fire
warhammer_3,8.1.1,ultra,wh3_dlc24_ksl_mon_frost_wyrm,melee,wh3_dlc24_ksl_mon_frost_wyrm,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_dlc24_ksl_mon_the_things_in_the_woods_ror,melee,wh3_dlc24_ksl_mon_the_things_in_the_woods_ror,wh3_dlc24_unit_contact_dark_blood
warhammer_3,8.1.1,ultra,wh3_main_ksl_cha_boris_0,melee,wh3_main_ksl_boris_glaive,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_cha_boris_1,melee,wh3_main_ksl_boris_glaive,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_cha_boris_2,melee,wh3_main_ksl_boris_urskin,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_cha_frost_maiden_ice_0,melee,wh3_main_ksl_frost_maiden_sword,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_cha_frost_maiden_ice_1,melee,wh3_main_ksl_frost_maiden_sword,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_cha_frost_maiden_tempest_0,melee,wh3_main_ksl_frost_maiden_sword,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_cha_frost_maiden_tempest_1,melee,wh3_main_ksl_frost_maiden_sword,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_cha_ice_witch_ice_0,melee,wh3_main_ksl_ice_witch_sword,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_cha_ice_witch_ice_1,melee,wh3_main_ksl_ice_witch_sword,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_cha_ice_witch_tempest_0,melee,wh3_main_ksl_ice_witch_sword,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_cha_ice_witch_tempest_1,melee,wh3_main_ksl_ice_witch_sword,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_cha_katarin_0,melee,wh3_main_ksl_tzarina_katarin_sword,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_cha_katarin_1,melee,wh3_main_ksl_tzarina_katarin_sword,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_cha_katarin_2,melee,wh3_main_ksl_war_bear_katarin,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_inf_ice_guard_0,melee,wh3_main_ksl_ice_guard_glaive,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_inf_ice_guard_0,projectile,wh3_main_ksl_bow_ice_guard,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_inf_ice_guard_1,melee,wh3_main_ksl_ice_guard_dual_swords,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_inf_ice_guard_1,projectile,wh3_main_ksl_bow_ice_guard,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_mon_elemental_bear_0,melee,wh3_main_ksl_elemental_bear,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_main_ksl_mon_snow_leopard_0,melee,wh3_main_ksl_claws_snow_leopard,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_twa08_ksl_mon_elemental_bear_0_ror,melee,wh3_main_ksl_elemental_bear,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh3_twa10_ksl_inf_armoured_kossars_ror,melee,wh3_twa10_ksl_armoured_kossar_ror_axe_dual,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh2_dlc12_lzd_inf_skink_red_crested_0,melee,wh2_dlc12_lzd_skink_great_club,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc12_lzd_mon_ancient_salamander_0,projectile,wh2_dlc12_lzd_salamander_flame_large,wh2_dlc12_unit_contact_flammable
warhammer_3,8.1.1,ultra,wh2_dlc12_lzd_mon_ancient_salamander_0,explosion,wh2_dlc12_lzd_salamander_flame_large,wh2_dlc12_unit_contact_flammable
warhammer_3,8.1.1,ultra,wh2_dlc12_lzd_mon_ancient_salamander_0_blessed,projectile,wh2_dlc12_lzd_salamander_flame_large_blessed,wh2_dlc12_unit_contact_flammable
warhammer_3,8.1.1,ultra,wh2_dlc12_lzd_mon_ancient_salamander_0_blessed,explosion,wh2_dlc12_lzd_salamander_flame_large_blessed,wh2_dlc12_unit_contact_flammable
warhammer_3,8.1.1,ultra,wh2_dlc16_wef_mon_zoats,melee,wh2_dlc16_wef_zoat,wh2_pro08_unit_contact_dampen
warhammer_3,8.1.1,ultra,wh2_dlc17_lzd_cha_skink_oracle_troglodon_0,melee,wh2_dlc17_lzd_feral_troglodon,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc17_lzd_cha_skink_oracle_troglodon_0,projectile,wh2_dlc17_lzd_troglodon_spit,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc17_lzd_inf_chameleon_stalkers_0,melee,wh2_main_lzd_skink_club_poison,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc17_lzd_inf_chameleon_stalkers_0,projectile,wh2_dlc17_lzd_blowpipe_chamelon_stalkers_toadskin,wh_dlc06_unit_contact_discouraged
warhammer_3,8.1.1,ultra,wh2_dlc17_lzd_inf_chameleon_stalkers_0,projectile,wh2_dlc17_lzd_blowpipe_chamelon_stalkers_fireblood,wh2_dlc12_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh2_dlc17_lzd_inf_chameleon_stalkers_0,projectile,wh2_dlc17_lzd_blowpipe_chamelon_stalkers_slow_death,wh2_dlc17_unit_contact_slow_death
warhammer_3,8.1.1,ultra,wh2_dlc17_lzd_inf_chameleon_stalkers_0_blessed,melee,wh2_main_lzd_skink_club_poison_blessed,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc17_lzd_inf_chameleon_stalkers_0_blessed,projectile,wh2_dlc17_lzd_blowpipe_chamelon_stalkers_fireblood_blessed,wh2_dlc12_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh2_dlc17_lzd_inf_chameleon_stalkers_0_blessed,projectile,wh2_dlc17_lzd_blowpipe_chamelon_stalkers_slow_death_blessed,wh2_dlc17_unit_contact_slow_death
warhammer_3,8.1.1,ultra,wh2_dlc17_lzd_inf_chameleon_stalkers_0_blessed,projectile,wh2_dlc17_lzd_blowpipe_chamelon_stalkers_toadskin_blessed,wh_dlc06_unit_contact_discouraged
warhammer_3,8.1.1,ultra,wh2_dlc17_lzd_mon_troglodon_0,melee,wh2_dlc17_lzd_feral_troglodon,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc17_lzd_mon_troglodon_0,projectile,wh2_dlc17_lzd_troglodon_spit,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc17_lzd_mon_troglodon_ror_0,melee,wh2_dlc17_lzd_feral_troglodon,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_dlc17_lzd_mon_troglodon_ror_0,projectile,wh2_dlc17_lzd_troglodon_spit,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_main_lzd_cav_terradon_riders_0,projectile,wh2_main_lzd_javelin_terradon,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_main_lzd_cav_terradon_riders_0,projectile,wh2_main_lzd_javelin_terradon_slow_death,wh2_dlc17_unit_contact_slow_death
warhammer_3,8.1.1,ultra,wh2_main_lzd_cav_terradon_riders_0,projectile,wh2_main_lzd_javelin_terradon_fireblood,wh2_dlc12_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh2_main_lzd_cav_terradon_riders_0,projectile,wh2_main_lzd_javelin_terradon_toadskin,wh_dlc06_unit_contact_discouraged
warhammer_3,8.1.1,ultra,wh2_main_lzd_cav_terradon_riders_0_blessed,melee,wh2_main_lzd_terradon_blessed,wh_dlc06_unit_contact_blinded
warhammer_3,8.1.1,ultra,wh2_main_lzd_cav_terradon_riders_0_blessed,projectile,wh2_main_lzd_javelin_terradon,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_main_lzd_cav_terradon_riders_0_blessed,projectile,wh2_main_lzd_javelin_terradon_slow_death,wh2_dlc17_unit_contact_slow_death
warhammer_3,8.1.1,ultra,wh2_main_lzd_cav_terradon_riders_0_blessed,projectile,wh2_main_lzd_javelin_terradon_toadskin,wh_dlc06_unit_contact_discouraged
warhammer_3,8.1.1,ultra,wh2_main_lzd_cav_terradon_riders_0_blessed,projectile,wh2_main_lzd_javelin_terradon_fireblood,wh2_dlc12_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh2_main_lzd_cha_skink_chief_0,projectile,wh2_main_lzd_blowpipe_skink_chief,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_main_lzd_cha_skink_chief_0,projectile,wh2_main_lzd_blowpipe_skink_chief_slow_death,wh2_dlc17_unit_contact_slow_death
warhammer_3,8.1.1,ultra,wh2_main_lzd_cha_skink_chief_0,projectile,wh2_main_lzd_blowpipe_skink_chief_fireblood,wh2_dlc12_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh2_main_lzd_cha_skink_chief_0,projectile,wh2_main_lzd_blowpipe_skink_chief_toadskin,wh_dlc06_unit_contact_discouraged
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_chameleon_skinks_0,melee,wh2_main_lzd_skink_club_poison,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_chameleon_skinks_0,projectile,wh2_main_lzd_blowpipe_chamelon_skinks,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_chameleon_skinks_0,projectile,wh2_main_lzd_blowpipe_chamelon_skinks_toadskin,wh_dlc06_unit_contact_discouraged
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_chameleon_skinks_0,projectile,wh2_main_lzd_blowpipe_chamelon_skinks_slow_death,wh2_dlc17_unit_contact_slow_death
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_chameleon_skinks_0,projectile,wh2_main_lzd_blowpipe_chamelon_skinks_fireblood,wh2_dlc12_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_chameleon_skinks_blessed_0,melee,wh2_main_lzd_skink_club_poison,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_chameleon_skinks_blessed_0,projectile,wh2_main_lzd_blowpipe_chamelon_skinks_blessed,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_chameleon_skinks_blessed_0,projectile,wh2_main_lzd_blowpipe_chamelon_skinks_fireblood_blessed,wh2_dlc12_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_chameleon_skinks_blessed_0,projectile,wh2_main_lzd_blowpipe_chamelon_skinks_toadskin_blessed,wh_dlc06_unit_contact_discouraged
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_chameleon_skinks_blessed_0,projectile,wh2_main_lzd_blowpipe_chamelon_skinks_slow_death_blessed,wh2_dlc17_unit_contact_slow_death
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_skink_cohort_1,projectile,wh2_main_lzd_javelin,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_skink_cohort_1,projectile,wh2_main_lzd_javelin_toadskin,wh_dlc06_unit_contact_discouraged
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_skink_cohort_1,projectile,wh2_main_lzd_javelin_slow_death,wh2_dlc17_unit_contact_slow_death
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_skink_cohort_1,projectile,wh2_main_lzd_javelin_fireblood,wh2_dlc12_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_skink_cohort_1_blessed,projectile,wh2_main_lzd_javelin_blessed,wh_dlc06_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_skink_cohort_1_blessed,projectile,wh2_main_lzd_javelin_fireblood_blessed,wh2_dlc12_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_skink_cohort_1_blessed,projectile,wh2_main_lzd_javelin_toadskin_blessed,wh_dlc06_unit_contact_discouraged
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_skink_cohort_1_blessed,projectile,wh2_main_lzd_javelin_slow_death_blessed,wh2_dlc17_unit_contact_slow_death
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_skink_skirmishers_0,projectile,wh2_main_lzd_blowpipe,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_skink_skirmishers_0,projectile,wh2_main_lzd_blowpipe_fireblood,wh2_dlc12_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_skink_skirmishers_0,projectile,wh2_main_lzd_blowpipe_toadskin,wh_dlc06_unit_contact_discouraged
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_skink_skirmishers_0,projectile,wh2_main_lzd_blowpipe_slow_death,wh2_dlc17_unit_contact_slow_death
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_skink_skirmishers_blessed_0,projectile,wh2_main_lzd_blowpipe,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_skink_skirmishers_blessed_0,projectile,wh2_main_lzd_blowpipe_fireblood,wh2_dlc12_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_skink_skirmishers_blessed_0,projectile,wh2_main_lzd_blowpipe_toadskin,wh_dlc06_unit_contact_discouraged
warhammer_3,8.1.1,ultra,wh2_main_lzd_inf_skink_skirmishers_blessed_0,projectile,wh2_main_lzd_blowpipe_slow_death,wh2_dlc17_unit_contact_slow_death
warhammer_3,8.1.1,ultra,wh2_main_lzd_mon_ancient_stegadon,projectile,wh2_main_lzd_mon_stegadon_giant_blowpipe,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_main_lzd_mon_ancient_stegadon_blessed,projectile,wh2_main_lzd_mon_stegadon_giant_blowpipe_blessed,wh2_dlc17_unit_contact_slow_death
warhammer_3,8.1.1,ultra,wh2_main_lzd_mon_bastiladon_2,projectile,wh2_main_lzd_bastiladon_solar_engine,wh_dlc06_unit_contact_blinded
warhammer_3,8.1.1,ultra,wh2_main_lzd_mon_bastiladon_blessed_2,projectile,wh2_main_lzd_bastiladon_solar_engine_blessed,wh_dlc06_unit_contact_blinded
warhammer_3,8.1.1,ultra,wh2_main_lzd_mon_stegadon_1,projectile,wh2_main_lzd_mon_stegadon_crossbow,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh2_main_lzd_mon_stegadon_blessed_1,projectile,wh2_main_lzd_mon_stegadon_crossbow_blessed,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_inf_chaos_warriors_mnur_greatweapons,melee,wh3_dlc20_chs_warriors_mnur_great_axe,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc27_chs_inf_chaos_warriors_msla_hellscourges,melee,wh3_dlc20_chs_warriors_hellscourge_whip,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc27_nor_cha_fimir_noble,melee,wh3_dlc27_nor_cha_fimir_noble_mace,wh_dlc06_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh3_dlc27_nor_mon_chimera,melee,wh3_dlc27_nor_chimera,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc27_nor_mon_chimera_monst_arcanum_reward,melee,wh3_dlc27_nor_chimera,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc27_nor_mon_chimera_ror,melee,wh3_dlc27_nor_chimera,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc27_nor_mon_dread_maw,melee,wh3_dlc27_nor_mon_dread_maw,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc27_nor_mon_dread_maw,projectile,wh3_dlc27_nor_mon_dread_maw_spit,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc27_nor_mon_dread_maw_underground,melee,wh3_dlc27_nor_mon_dread_maw,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc27_nor_mon_dread_maw_underground,projectile,wh3_dlc27_nor_mon_dread_maw_spit,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc27_nur_mon_spawn_of_nurgle_0,melee,wh3_main_nur_claws_chaos_spawn,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_mon_preyton,melee,wh3_dlc27_preyton_claws,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc27_sla_mon_spawn_of_slaanesh_0,melee,wh3_main_sla_claws_chaos_spawn,wh3_main_unit_contact_soporific_musk
warhammer_3,8.1.1,ultra,wh3_dlc27_throgg_mon_bile_trolls,melee,wh3_dlc25_nur_bile_trolls_club,wh3_dlc26_unit_abilities_acid_vomit_debuff
warhammer_3,8.1.1,ultra,wh3_dlc27_tze_mon_spawn_of_tzeentch_0,melee,wh3_main_tze_claws_chaos_spawn,wh_dlc06_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh3_main_ie_nor_cha_exalted_great_unclean_one_burplesmirk_spewpit,melee,wh3_main_exalted_great_unclean_one,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh_dlc08_nor_cha_fimir_balefiend_fire_0,melee,wh_dlc08_nor_fimir_balefiend_staff,wh_dlc06_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh_dlc08_nor_cha_fimir_balefiend_shadow_0,melee,wh_dlc08_nor_fimir_balefiend_staff,wh_dlc06_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh_dlc08_nor_cha_throgg_0,melee,wh_dlc08_club_troll_throgg,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh_dlc08_nor_inf_marauder_hunters_0,projectile,wh2_nor_throwing_axe,wh2_dlc09_unit_contact_shieldbreaker
warhammer_3,8.1.1,ultra,wh_dlc08_nor_mon_fimir_0,melee,wh_dlc08_nor_fimir_dual_axe,wh_dlc06_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh_dlc08_nor_mon_fimir_1,melee,wh_dlc08_nor_fimir_great_mace,wh_dlc06_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh_dlc08_nor_mon_frost_wyrm_0,melee,wh_dlc08_nor_wyrm,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh_dlc08_nor_mon_frost_wyrm_boss,melee,wh_dlc08_nor_wyrm_boss,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh_dlc08_nor_mon_frost_wyrm_ror_0,melee,wh_dlc08_nor_wyrm,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh_dlc08_nor_mon_norscan_ice_trolls_0,melee,wh_dlc08_club_ice_troll,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh_dlc08_nor_mon_warwolves_0,melee,wh_dlc08_nor_warwolf_claw,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh_dlc08_nor_veh_marauder_warwolves_chariot_0,melee,wh_dlc08_nor_warwolf_chariot,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh_main_nor_mon_chaos_warhounds_1,melee,wh_main_chs_warhound_poison,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_chaos_chariot_mnur,melee,wh3_dlc20_chs_chariot_mnur,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_chaos_knights_mnur,melee,wh3_dlc20_chaos_knight_mnur_sword,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_chaos_knights_mnur_lances,melee,wh3_dlc20_chaos_knight_mnur_lance,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes,melee,wh3_dlc20_chs_marauder_horsemen_mnur_spear,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes,projectile,wh3_dlc20_chs_marauder_horsemen_mnur_throwing_axe,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons,melee,wh3_dlc20_chs_marauders_mnur_great_weapons,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chaos_warriors_mnur,melee,wh3_dlc20_chs_warriors_mnur_axe,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chosen_mnur,melee,wh3_dlc20_chs_chosen_mnur_axe,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_inf_chosen_mnur_greatweapons,melee,wh3_dlc20_chs_chosen_mnur_great_axe,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc20_chs_mon_giant_mnur_ror,melee,wh3_dlc20_club_giant_ror,wh3_dlc20_unit_contact_corrosion
warhammer_3,8.1.1,ultra,wh3_dlc25_nur_cha_fimir_balefiend_shadow_chieftain,melee,wh_dlc08_nor_fimir_balefiend_staff,wh_dlc06_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh3_dlc25_nur_cha_infernal_castellan_chieftain,melee,wh3_dlc25_nur_esar_doombolt_glaive,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc25_nur_cha_infernal_castellan_chieftain,projectile,wh3_dlc25_nur_esar_doombolt_bullet,wh_main_unit_contact_poison
warhammer_3,8.1.1,ultra,wh3_dlc25_nur_chieftain_mon_fimir_0,melee,wh_dlc08_nor_fimir_dual_axe,wh_dlc06_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh3_dlc25_nur_chieftain_mon_fimir_1,melee,wh_dlc08_nor_fimir_great_mace,wh_dlc06_unit_contact_sundered_armour
warhammer_3,8.1.1,ultra,wh3_dlc25_nur_chieftain_mon_frost_wyrm_0,melee,wh_dlc08_nor_wyrm,wh_dlc08_unit_contact_frostbite
warhammer_3,8.1.1,ultra,wh_pro04_chs_inf_forsaken_ror_0,melee,wh_dlc01_chs_forsaken_RoR,wh_main_unit_contact_poison
