game,patch,unit_scale,base_unit_key,mounted_unit_key,icon_name
warhammer_3,8.1.1,ultra,wh3_main_sla_cha_herald_of_slaanesh_slaanesh_0,wh3_main_sla_cha_herald_of_slaanesh_slaanesh_3,ui/campaign ui/mounts/mount_exalted_seeker_chariot.png
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_cultist_0,wh3_dlc20_tze_cha_cultist_mtze_warshrine,ui/campaign ui/mounts/mount_warshrine.png
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_cultist_0,wh3_main_tze_cha_cultist_1,ui/campaign ui/mounts/mount_chaos_steed.png
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_herald_of_tzeentch_metal_0,wh3_main_tze_cha_herald_of_tzeentch_metal_1,ui/campaign ui/mounts/mount_disc_of_tzeentch.png
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_herald_of_tzeentch_metal_0,wh3_main_tze_cha_herald_of_tzeentch_metal_2,ui/campaign ui/mounts/mount_burning_chariot.png
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_herald_of_tzeentch_tzeentch_0,wh3_main_tze_cha_herald_of_tzeentch_tzeentch_1,ui/campaign ui/mounts/mount_disc_of_tzeentch.png
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_herald_of_tzeentch_tzeentch_0,wh3_main_tze_cha_herald_of_tzeentch_tzeentch_2,ui/campaign ui/mounts/mount_burning_chariot.png
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_iridescent_horror_metal_0,wh3_main_tze_cha_iridescent_horror_metal_1,ui/campaign ui/mounts/mount_disc_of_tzeentch.png
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_iridescent_horror_metal_0,wh3_main_tze_cha_iridescent_horror_metal_2,ui/campaign ui/mounts/mount_burning_chariot.png
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_iridescent_horror_tzeentch_0,wh3_main_tze_cha_iridescent_horror_tzeentch_1,ui/campaign ui/mounts/mount_disc_of_tzeentch.png
warhammer_3,8.1.1,ultra,wh3_main_tze_cha_iridescent_horror_tzeentch_0,wh3_main_tze_cha_iridescent_horror_tzeentch_2,ui/campaign ui/mounts/mount_burning_chariot.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0,wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_warshrine,ui/campaign ui/mounts/mount_warshrine.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0,wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10,ui/campaign ui/mounts/mount_chaos_dragon.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0,wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12,ui/campaign ui/mounts/mount_chaos_steed.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0,wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9,ui/campaign ui/mounts/mount_manticore.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0,wh3_dlc20_chs_cha_chaos_sorcerer_lord_fire_warshrine,ui/campaign ui/mounts/mount_warshrine.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0,wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10,ui/campaign ui/mounts/mount_chaos_dragon.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0,wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12,ui/campaign ui/mounts/mount_chaos_steed.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0,wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9,ui/campaign ui/mounts/mount_manticore.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0,wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_warshrine,ui/campaign ui/mounts/mount_warshrine.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0,wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10,ui/campaign ui/mounts/mount_chaos_dragon.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0,wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12,ui/campaign ui/mounts/mount_chaos_steed.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0,wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9,ui/campaign ui/mounts/mount_manticore.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0,wh3_dlc20_chs_cha_chaos_sorcerer_lord_shadows_warshrine,ui/campaign ui/mounts/mount_warshrine.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0,wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1,ui/campaign ui/mounts/mount_chaos_steed.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0,wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3,ui/campaign ui/mounts/mount_manticore.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0,wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4,ui/campaign ui/mounts/mount_chaos_dragon.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_shadows_0,wh3_dlc20_chs_cha_chaos_sorcerer_shadows_warshrine,ui/campaign ui/mounts/mount_warshrine.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_shadows_0,wh_dlc01_chs_cha_chaos_sorcerer_shadows_1,ui/campaign ui/mounts/mount_chaos_steed.png
warhammer_3,8.1.1,ultra,wh_dlc01_chs_cha_chaos_sorcerer_shadows_0,wh_dlc01_chs_cha_chaos_sorcerer_shadows_3,ui/campaign ui/mounts/mount_manticore.png
warhammer_3,8.1.1,ultra,wh_dlc01_nor_cha_chaos_sorcerer_lord_0,wh_dlc01_nor_cha_chaos_sorcerer_lord_1,ui/campaign ui/mounts/mount_warhorse.png
warhammer_3,8.1.1,ultra,wh_dlc03_bst_cha_beastlord_0,wh2_dlc17_bst_cha_beastlord_2,ui/campaign ui/mounts/mount_tuskgor_chariot.png
warhammer_3,8.1.1,ultra,wh_dlc03_bst_cha_beastlord_0,wh_dlc03_bst_cha_beastlord_1,ui/campaign ui/mounts/mount_razorgor_chariot.png
warhammer_3,8.1.1,ultra,wh_dlc03_bst_cha_bray_shaman_beasts_0,wh2_dlc17_bst_cha_bray_shaman_beasts_2,ui/campaign ui/mounts/mount_tuskgor_chariot.png
warhammer_3,8.1.1,ultra,wh_dlc03_bst_cha_bray_shaman_beasts_0,wh_dlc03_bst_cha_bray_shaman_beasts_1,ui/campaign ui/mounts/mount_razorgor_chariot.png
warhammer_3,8.1.1,ultra,wh_dlc03_bst_cha_bray_shaman_death_0,wh2_dlc17_bst_cha_bray_shaman_death_2,ui/campaign ui/mounts/mount_tuskgor_chariot.png
warhammer_3,8.1.1,ultra,wh_dlc03_bst_cha_bray_shaman_death_0,wh_dlc03_bst_cha_bray_shaman_death_1,ui/campaign ui/mounts/mount_razorgor_chariot.png
warhammer_3,8.1.1,ultra,wh_dlc03_bst_cha_bray_shaman_shadows_0,wh2_dlc17_bst_cha_bray_shaman_shadows_2,ui/campaign ui/mounts/mount_tuskgor_chariot.png
warhammer_3,8.1.1,ultra,wh_dlc03_bst_cha_bray_shaman_shadows_0,wh_dlc03_bst_cha_bray_shaman_shadows_1,ui/campaign ui/mounts/mount_razorgor_chariot.png
warhammer_3,8.1.1,ultra,wh_dlc03_bst_cha_bray_shaman_wild_0,wh2_dlc17_bst_cha_bray_shaman_wild_2,ui/campaign ui/mounts/mount_tuskgor_chariot.png
warhammer_3,8.1.1,ultra,wh_dlc03_bst_cha_bray_shaman_wild_0,wh_dlc03_bst_cha_bray_shaman_wild_1,ui/campaign ui/mounts/mount_razorgor_chariot.png
warhammer_3,8.1.1,ultra,wh_dlc03_bst_cha_khazrak_one_eye_0,wh2_dlc17_bst_cha_khazrak_one_eye_2,ui/campaign ui/mounts/mount_tuskgor_chariot.png
warhammer_3,8.1.1,ultra,wh_dlc03_bst_cha_khazrak_one_eye_0,wh_dlc03_bst_cha_khazrak_one_eye_1,ui/campaign ui/mounts/mount_razorgor_chariot.png
warhammer_3,8.1.1,ultra,wh_dlc05_emp_cha_wizard_life_0,wh_dlc05_emp_cha_wizard_life_2,ui/campaign ui/mounts/mount_barded_warhorse.png
warhammer_3,8.1.1,ultra,wh_dlc05_emp_cha_wizard_life_0,wh_dlc05_emp_cha_wizard_life_3,ui/campaign ui/mounts/mount_imperial_pegasus.png
warhammer_3,8.1.1,ultra,wh_dlc05_vmp_cha_vampire_shadows_0,wh_dlc05_vmp_cha_vampire_shadows_1,ui/campaign ui/mounts/mount_barded_nightmare.png
warhammer_3,8.1.1,ultra,wh_dlc05_vmp_cha_vampire_shadows_0,wh_dlc05_vmp_cha_vampire_shadows_2,ui/campaign ui/mounts/mount_hellsteed.png
warhammer_3,8.1.1,ultra,wh_dlc05_wef_cha_female_glade_lord_0,wh2_dlc16_wef_cha_female_glade_lord_4,ui/campaign ui/mounts/mount_great_stag.png
warhammer_3,8.1.1,ultra,wh_dlc05_wef_cha_female_glade_lord_0,wh_dlc05_wef_cha_female_glade_lord_1,ui/campaign ui/mounts/mount_warhorse.png
warhammer_3,8.1.1,ultra,wh_dlc05_wef_cha_female_glade_lord_0,wh_dlc05_wef_cha_female_glade_lord_2,ui/campaign ui/mounts/mount_great_eagle.png
warhammer_3,8.1.1,ultra,wh_dlc05_wef_cha_female_glade_lord_0,wh_dlc05_wef_cha_female_glade_lord_3,ui/campaign ui/mounts/mount_zombie_dragon.png
warhammer_3,8.1.1,ultra,wh_dlc05_wef_cha_glade_lord_0,wh2_dlc16_wef_cha_glade_lord_4,ui/campaign ui/mounts/mount_great_stag.png
warhammer_3,8.1.1,ultra,wh_dlc05_wef_cha_glade_lord_0,wh_dlc05_wef_cha_glade_lord_1,ui/campaign ui/mounts/mount_warhorse.png
warhammer_3,8.1.1,ultra,wh_dlc05_wef_cha_glade_lord_0,wh_dlc05_wef_cha_glade_lord_2,ui/campaign ui/mounts/mount_great_eagle.png
warhammer_3,8.1.1,ultra,wh_dlc05_wef_cha_glade_lord_0,wh_dlc05_wef_cha_glade_lord_3,ui/campaign ui/mounts/mount_zombie_dragon.png
warhammer_3,8.1.1,ultra,wh_dlc05_wef_cha_spellsinger_beasts_0,wh_dlc05_wef_cha_spellsinger_beasts_1,ui/campaign ui/mounts/mount_warhorse.png
warhammer_3,8.1.1,ultra,wh_dlc05_wef_cha_spellsinger_beasts_0,wh_dlc05_wef_cha_spellsinger_beasts_2,ui/campaign ui/mounts/mount_great_eagle.png
warhammer_3,8.1.1,ultra,wh_dlc05_wef_cha_spellsinger_beasts_0,wh_dlc05_wef_cha_spellsinger_beasts_3,ui/campaign ui/mounts/mount_unicorn.png
warhammer_3,8.1.1,ultra,wh_dlc05_wef_cha_spellsinger_life_0,wh_dlc05_wef_cha_spellsinger_life_1,ui/campaign ui/mounts/mount_warhorse.png
warhammer_3,8.1.1,ultra,wh_dlc05_wef_cha_spellsinger_life_0,wh_dlc05_wef_cha_spellsinger_life_2,ui/campaign ui/mounts/mount_great_eagle.png
warhammer_3,8.1.1,ultra,wh_dlc05_wef_cha_spellsinger_life_0,wh_dlc05_wef_cha_spellsinger_life_3,ui/campaign ui/mounts/mount_unicorn.png
warhammer_3,8.1.1,ultra,wh_dlc05_wef_cha_spellsinger_shadows_0,wh_dlc05_wef_cha_spellsinger_shadows_1,ui/campaign ui/mounts/mount_warhorse.png
warhammer_3,8.1.1,ultra,wh_dlc05_wef_cha_spellsinger_shadows_0,wh_dlc05_wef_cha_spellsinger_shadows_2,ui/campaign ui/mounts/mount_great_eagle.png
warhammer_3,8.1.1,ultra,wh_dlc05_wef_cha_spellsinger_shadows_0,wh_dlc05_wef_cha_spellsinger_shadows_3,ui/campaign ui/mounts/mount_unicorn.png
warhammer_3,8.1.1,ultra,wh_dlc07_brt_cha_damsel_beasts_0,wh_dlc07_brt_cha_damsel_beasts_2,ui/campaign ui/mounts/mount_barded_warhorse.png
warhammer_3,8.1.1,ultra,wh_dlc07_brt_cha_damsel_beasts_0,wh_dlc07_brt_cha_damsel_beasts_3,ui/campaign ui/mounts/mount_unicorn.png
warhammer_3,8.1.1,ultra,wh_dlc07_brt_cha_damsel_life_0,wh_dlc07_brt_cha_damsel_life_2,ui/campaign ui/mounts/mount_barded_warhorse.png
warhammer_3,8.1.1,ultra,wh_dlc07_brt_cha_damsel_life_0,wh_dlc07_brt_cha_damsel_life_3,ui/campaign ui/mounts/mount_unicorn.png
warhammer_3,8.1.1,ultra,wh_dlc07_brt_cha_fay_enchantress_0,wh_dlc07_brt_cha_fay_enchantress_1,ui/campaign ui/mounts/mount_unicorn.png
warhammer_3,8.1.1,ultra,wh_dlc07_brt_cha_prophetess_0,wh_dlc07_brt_cha_prophetess_2,ui/campaign ui/mounts/mount_barded_warhorse.png
warhammer_3,8.1.1,ultra,wh_dlc07_brt_cha_prophetess_0,wh_dlc07_brt_cha_prophetess_3,ui/campaign ui/mounts/mount_royal_pegasus.png
warhammer_3,8.1.1,ultra,wh_dlc07_brt_cha_prophetess_beasts_0,wh_dlc07_brt_cha_prophetess_beasts_2,ui/campaign ui/mounts/mount_barded_warhorse.png
warhammer_3,8.1.1,ultra,wh_dlc07_brt_cha_prophetess_beasts_0,wh_dlc07_brt_cha_prophetess_beasts_3,ui/campaign ui/mounts/mount_royal_pegasus.png
warhammer_3,8.1.1,ultra,wh_dlc07_brt_cha_prophetess_heavens_0,wh_dlc07_brt_cha_prophetess_heavens_2,ui/campaign ui/mounts/mount_barded_warhorse.png
warhammer_3,8.1.1,ultra,wh_dlc07_brt_cha_prophetess_heavens_0,wh_dlc07_brt_cha_prophetess_heavens_3,ui/campaign ui/mounts/mount_royal_pegasus.png
warhammer_3,8.1.1,ultra,wh_dlc08_nor_cha_shaman_sorcerer_death_0,wh_dlc08_nor_cha_shaman_sorcerer_death_1,ui/campaign ui/mounts/mount_warhorse.png
warhammer_3,8.1.1,ultra,wh_dlc08_nor_cha_shaman_sorcerer_death_0,wh_dlc08_nor_cha_shaman_sorcerer_death_2,ui/campaign ui/mounts/mount_chaos_chariot.png
warhammer_3,8.1.1,ultra,wh_dlc08_nor_cha_shaman_sorcerer_fire_0,wh_dlc08_nor_cha_shaman_sorcerer_fire_1,ui/campaign ui/mounts/mount_warhorse.png
warhammer_3,8.1.1,ultra,wh_dlc08_nor_cha_shaman_sorcerer_fire_0,wh_dlc08_nor_cha_shaman_sorcerer_fire_2,ui/campaign ui/mounts/mount_chaos_chariot.png
warhammer_3,8.1.1,ultra,wh_dlc08_nor_cha_shaman_sorcerer_metal_0,wh_dlc08_nor_cha_shaman_sorcerer_metal_1,ui/campaign ui/mounts/mount_warhorse.png
warhammer_3,8.1.1,ultra,wh_dlc08_nor_cha_shaman_sorcerer_metal_0,wh_dlc08_nor_cha_shaman_sorcerer_metal_2,ui/campaign ui/mounts/mount_chaos_chariot.png
warhammer_3,8.1.1,ultra,wh_dlc08_nor_cha_wulfrik_0,wh_dlc08_nor_cha_wulfrik_1,ui/campaign ui/mounts/mount_warhorse.png
warhammer_3,8.1.1,ultra,wh_dlc08_nor_cha_wulfrik_0,wh_dlc08_nor_cha_wulfrik_2,ui/campaign ui/mounts/mount_chaos_chariot.png
warhammer_3,8.1.1,ultra,wh_dlc08_nor_cha_wulfrik_0,wh_dlc08_nor_cha_wulfrik_3,ui/campaign ui/mounts/mount_mammoth.png
warhammer_3,8.1.1,ultra,wh_main_brt_cha_damsel_0,wh_main_brt_cha_damsel_2,ui/campaign ui/mounts/mount_barded_warhorse.png
warhammer_3,8.1.1,ultra,wh_main_brt_cha_damsel_0,wh_main_brt_cha_damsel_3,ui/campaign ui/mounts/mount_unicorn.png
warhammer_3,8.1.1,ultra,wh_main_brt_cha_king_louen_leoncoeur_0,wh_main_brt_cha_king_louen_leoncoeur_1,ui/campaign ui/mounts/mount_beaquis.png
warhammer_3,8.1.1,ultra,wh_main_brt_cha_king_louen_leoncoeur_0,wh_main_brt_cha_king_louen_leoncoeur_2,ui/campaign ui/mounts/mount_barded_warhorse.png
warhammer_3,8.1.1,ultra,wh_main_brt_cha_king_louen_leoncoeur_0,wh_main_brt_cha_king_louen_leoncoeur_3,ui/campaign ui/mounts/mount_royal_pegasus.png
warhammer_3,8.1.1,ultra,wh_main_brt_cha_king_louen_leoncoeur_0,wh_main_brt_cha_king_louen_leoncoeur_4,ui/campaign ui/mounts/mount_hippogryph.png
warhammer_3,8.1.1,ultra,wh_main_brt_cha_lord_0,wh_main_brt_cha_lord_2,ui/campaign ui/mounts/mount_hippogryph.png
warhammer_3,8.1.1,ultra,wh_main_brt_cha_lord_0,wh_main_brt_cha_lord_3,ui/campaign ui/mounts/mount_royal_pegasus.png
warhammer_3,8.1.1,ultra,wh_main_brt_cha_lord_0,wh_main_brt_cha_lord_4,ui/campaign ui/mounts/mount_barded_warhorse.png
warhammer_3,8.1.1,ultra,wh_main_brt_cha_paladin_0,wh_main_brt_cha_paladin_3,ui/campaign ui/mounts/mount_royal_pegasus.png
warhammer_3,8.1.1,ultra,wh_main_brt_cha_paladin_0,wh_main_brt_cha_paladin_4,ui/campaign ui/mounts/mount_barded_warhorse.png
warhammer_3,8.1.1,ultra,wh_main_chs_cha_archaon_the_everchosen_0,wh_main_chs_cha_archaon_the_everchosen_1,ui/campaign ui/mounts/mount_dorghar.png
warhammer_3,8.1.1,ultra,wh_main_chs_cha_chaos_lord_0,wh_dlc01_chs_cha_chaos_lord_10,ui/campaign ui/mounts/mount_manticore.png
warhammer_3,8.1.1,ultra,wh_main_chs_cha_chaos_lord_0,wh_dlc01_chs_cha_chaos_lord_2,ui/campaign ui/mounts/mount_chaos_dragon.png
warhammer_3,8.1.1,ultra,wh_main_chs_cha_chaos_lord_0,wh_main_chs_cha_chaos_lord_11,ui/campaign ui/mounts/mount_chaos_steed.png
warhammer_3,8.1.1,ultra,wh_main_chs_cha_chaos_lord_0,wh_main_chs_cha_chaos_lord_8,ui/campaign ui/mounts/mount_chaos_chariot.png
warhammer_3,8.1.1,ultra,wh_main_chs_cha_chaos_sorcerer_death_0,wh3_dlc20_chs_cha_chaos_sorcerer_death_warshrine,ui/campaign ui/mounts/mount_warshrine.png
warhammer_3,8.1.1,ultra,wh_main_chs_cha_chaos_sorcerer_death_0,wh_main_chs_cha_chaos_sorcerer_death_10,ui/campaign ui/mounts/mount_chaos_steed.png
warhammer_3,8.1.1,ultra,wh_main_chs_cha_chaos_sorcerer_death_0,wh_main_chs_cha_chaos_sorcerer_death_9,ui/campaign ui/mounts/mount_manticore.png
warhammer_3,8.1.1,ultra,wh_main_chs_cha_chaos_sorcerer_fire_0,wh3_dlc20_chs_cha_chaos_sorcerer_fire_warshrine,ui/campaign ui/mounts/mount_warshrine.png
warhammer_3,8.1.1,ultra,wh_main_chs_cha_chaos_sorcerer_fire_0,wh_main_chs_cha_chaos_sorcerer_fire_10,ui/campaign ui/mounts/mount_chaos_steed.png
warhammer_3,8.1.1,ultra,wh_main_chs_cha_chaos_sorcerer_fire_0,wh_main_chs_cha_chaos_sorcerer_fire_9,ui/campaign ui/mounts/mount_manticore.png
warhammer_3,8.1.1,ultra,wh_main_chs_cha_chaos_sorcerer_metal_0,wh3_dlc20_chs_cha_chaos_sorcerer_metal_warshrine,ui/campaign ui/mounts/mount_warshrine.png
warhammer_3,8.1.1,ultra,wh_main_chs_cha_chaos_sorcerer_metal_0,wh_main_chs_cha_chaos_sorcerer_metal_10,ui/campaign ui/mounts/mount_chaos_steed.png
warhammer_3,8.1.1,ultra,wh_main_chs_cha_chaos_sorcerer_metal_0,wh_main_chs_cha_chaos_sorcerer_metal_9,ui/campaign ui/mounts/mount_manticore.png
warhammer_3,8.1.1,ultra,wh_main_chs_cha_exalted_hero_0,wh_dlc01_chs_cha_exalted_hero_10,ui/campaign ui/mounts/mount_manticore.png
warhammer_3,8.1.1,ultra,wh_main_chs_cha_exalted_hero_0,wh_main_chs_cha_exalted_hero_12,ui/campaign ui/mounts/mount_chaos_steed.png
warhammer_3,8.1.1,ultra,wh_main_chs_cha_exalted_hero_0,wh_main_chs_cha_exalted_hero_7,ui/campaign ui/mounts/mount_chaos_chariot.png
warhammer_3,8.1.1,ultra,wh_main_emp_cha_balthasar_gelt_0,wh_main_emp_cha_balthasar_gelt_1,ui/campaign ui/mounts/mount_imperial_pegasus.png
warhammer_3,8.1.1,ultra,wh_main_emp_cha_balthasar_gelt_0,wh_main_emp_cha_balthasar_gelt_3,ui/campaign ui/mounts/mount_barded_warhorse.png
warhammer_3,8.1.1,ultra,wh_main_emp_cha_captain_0,wh_main_emp_cha_captain_2,ui/campaign ui/mounts/mount_barded_warhorse.png
warhammer_3,8.1.1,ultra,wh_main_emp_cha_captain_0,wh_main_emp_cha_captain_3,ui/campaign ui/mounts/mount_imperial_pegasus.png
warhammer_3,8.1.1,ultra,wh_main_emp_cha_general_0,wh_main_emp_cha_general_1,ui/campaign ui/mounts/mount_barded_warhorse.png
warhammer_3,8.1.1,ultra,wh_main_emp_cha_general_0,wh_main_emp_cha_general_2,ui/campaign ui/mounts/mount_imperial_pegasus.png
warhammer_3,8.1.1,ultra,wh_main_emp_cha_general_0,wh_main_emp_cha_general_3,ui/campaign ui/mounts/mount_imperial_griffon.png
warhammer_3,8.1.1,ultra,wh_main_emp_cha_karl_franz_0,wh_main_emp_cha_karl_franz_1,ui/campaign ui/mounts/mount_deathclaw.png
warhammer_3,8.1.1,ultra,wh_main_emp_cha_karl_franz_0,wh_main_emp_cha_karl_franz_2,ui/campaign ui/mounts/mount_imperial_pegasus.png
warhammer_3,8.1.1,ultra,wh_main_emp_cha_karl_franz_0,wh_main_emp_cha_karl_franz_4,ui/campaign ui/mounts/mount_barded_warhorse.png
warhammer_3,8.1.1,ultra,wh_main_emp_cha_warrior_priest_0,wh_main_emp_cha_warrior_priest_2,ui/campaign ui/mounts/mount_barded_warhorse.png
warhammer_3,8.1.1,ultra,wh_main_emp_cha_wizard_fire_0,wh_main_emp_cha_wizard_fire_2,ui/campaign ui/mounts/mount_imperial_pegasus.png
warhammer_3,8.1.1,ultra,wh_main_emp_cha_wizard_fire_0,wh_main_emp_cha_wizard_fire_3,ui/campaign ui/mounts/mount_barded_warhorse.png
warhammer_3,8.1.1,ultra,wh_main_emp_cha_wizard_heavens_0,wh_main_emp_cha_wizard_heavens_2,ui/campaign ui/mounts/mount_imperial_pegasus.png
warhammer_3,8.1.1,ultra,wh_main_emp_cha_wizard_heavens_0,wh_main_emp_cha_wizard_heavens_4,ui/campaign ui/mounts/mount_barded_warhorse.png
warhammer_3,8.1.1,ultra,wh_main_emp_cha_wizard_light_0,wh_main_emp_cha_wizard_light_2,ui/campaign ui/mounts/mount_imperial_pegasus.png
warhammer_3,8.1.1,ultra,wh_main_emp_cha_wizard_light_0,wh_main_emp_cha_wizard_light_4,ui/campaign ui/mounts/mount_barded_warhorse.png
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_big_boss_0,wh_main_grn_cha_goblin_big_boss_1,ui/campaign ui/mounts/mount_giant_wolf.png
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_big_boss_0,wh_main_grn_cha_goblin_big_boss_2,ui/campaign ui/mounts/mount_giant_spider.png
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_big_boss_0,wh_main_grn_cha_goblin_big_boss_4,ui/campaign ui/mounts/mount_wolf_chariot.png
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_great_shaman_0,wh2_twa01_grn_cha_goblin_great_shaman_3,ui/campaign ui/mounts/mount_arachnarok_spider.png
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_great_shaman_0,wh_main_grn_cha_goblin_great_shaman_1,ui/campaign ui/mounts/mount_giant_wolf.png
warhammer_3,8.1.1,ultra,wh_main_grn_cha_goblin_great_shaman_0,wh_main_grn_cha_goblin_great_shaman_2,ui/campaign ui/mounts/mount_wolf_chariot.png
warhammer_3,8.1.1,ultra,wh_main_grn_cha_orc_shaman_0,wh_main_grn_cha_orc_shaman_1,ui/campaign ui/mounts/mount_war_boar.png
warhammer_3,8.1.1,ultra,wh_main_nor_cha_chaos_sorcerer_0,wh_main_nor_cha_chaos_sorcerer_1,ui/campaign ui/mounts/mount_warhorse.png
warhammer_3,8.1.1,ultra,wh_main_nor_cha_marauder_chieftan_0,wh_main_nor_cha_marauder_chieftan_1,ui/campaign ui/mounts/mount_warhorse.png
warhammer_3,8.1.1,ultra,wh_main_nor_cha_marauder_chieftan_0,wh_main_nor_cha_marauder_chieftan_2,ui/campaign ui/mounts/mount_chaos_chariot.png
warhammer_3,8.1.1,ultra,wh_main_nor_cha_marauder_chieftan_0,wh_main_nor_cha_marauder_chieftan_3,ui/campaign ui/mounts/mount_mammoth.png
warhammer_3,8.1.1,ultra,wh_main_vmp_cha_heinrich_kemmler,wh2_dlc11_vmp_cha_heinrich_kemmler_1,ui/campaign ui/mounts/mount_barded_nightmare.png
warhammer_3,8.1.1,ultra,wh_main_vmp_cha_mannfred_von_carstein_0,wh_main_vmp_cha_mannfred_von_carstein_2,ui/campaign ui/mounts/mount_hellsteed.png
warhammer_3,8.1.1,ultra,wh_main_vmp_cha_mannfred_von_carstein_0,wh_main_vmp_cha_mannfred_von_carstein_3,ui/campaign ui/mounts/mount_zombie_dragon.png
warhammer_3,8.1.1,ultra,wh_main_vmp_cha_mannfred_von_carstein_0,wh_main_vmp_cha_mannfred_von_carstein_4,ui/campaign ui/mounts/mount_barded_nightmare.png
warhammer_3,8.1.1,ultra,wh_main_vmp_cha_master_necromancer_0,wh_dlc04_vmp_cha_master_necromancer_1,ui/campaign ui/mounts/mount_corpse_cart.png
warhammer_3,8.1.1,ultra,wh_main_vmp_cha_master_necromancer_0,wh_dlc04_vmp_cha_master_necromancer_2,UI/Campaign UI/mounts/mount_corpse_cart_with_balefire.png
warhammer_3,8.1.1,ultra,wh_main_vmp_cha_master_necromancer_0,wh_dlc04_vmp_cha_master_necromancer_3,UI/Campaign UI/mounts/mount_corpse_cart_with_lodestone.png
warhammer_3,8.1.1,ultra,wh_main_vmp_cha_master_necromancer_0,wh_main_vmp_cha_master_necromancer_4,ui/campaign ui/mounts/mount_hellsteed.png
warhammer_3,8.1.1,ultra,wh_main_vmp_cha_master_necromancer_0,wh_main_vmp_cha_master_necromancer_5,ui/campaign ui/mounts/mount_nightmare.png
warhammer_3,8.1.1,ultra,wh_main_vmp_cha_necromancer_0,wh_dlc04_vmp_cha_necromancer_1,ui/campaign ui/mounts/mount_corpse_cart.png
warhammer_3,8.1.1,ultra,wh_main_vmp_cha_necromancer_0,wh_dlc04_vmp_cha_necromancer_2,UI/Campaign UI/mounts/mount_corpse_cart_with_balefire.png
warhammer_3,8.1.1,ultra,wh_main_vmp_cha_necromancer_0,wh_dlc04_vmp_cha_necromancer_3,UI/Campaign UI/mounts/mount_corpse_cart_with_lodestone.png
warhammer_3,8.1.1,ultra,wh_main_vmp_cha_necromancer_0,wh_main_vmp_cha_necromancer_5,ui/campaign ui/mounts/mount_nightmare.png
