faction_key,variant_key,node_key,record_type,field,localisation_key
wh3_dlc20_chs_valkia,chs_mil_valkia@unspecified_campaign,dlc20_chs_kho_bot_2,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_kho_valkia_gift_slot_1
wh3_dlc20_chs_valkia,chs_mil_valkia@unspecified_campaign,dlc20_chs_kho_bot_bonus,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_kho_valkia_heroes_lords
wh3_dlc20_chs_valkia,chs_mil_valkia@unspecified_campaign,dlc20_chs_kho_top_3,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_kho_shared_gift_upgrade_summons
wh3_dlc20_chs_valkia,chs_mil_valkia@unspecified_campaign,dlc20_chs_und_10_valkia,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_beasts
wh3_dlc20_chs_valkia,chs_mil_valkia@unspecified_campaign,dlc20_chs_und_11_valkia,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_building
wh3_dlc20_chs_valkia,chs_mil_valkia@unspecified_campaign,dlc20_chs_kho_bot_3,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_kho_shared_gift_upgrade_diplomacy
wh3_dlc20_chs_valkia,chs_mil_valkia@unspecified_campaign,dlc20_chs_und_12_valkia,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_upgrades
wh3_dlc20_chs_valkia,chs_mil_valkia@unspecified_campaign,dlc20_chs_und_16_valkia,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_monsters
wh3_dlc20_chs_valkia,chs_mil_valkia@unspecified_campaign,dlc20_chs_und_13_valkia,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_souls
wh3_dlc20_chs_valkia,chs_mil_valkia@unspecified_campaign,dlc20_chs_kho_top_4,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_kho_valkia_military_2
wh3_dlc20_chs_valkia,chs_mil_valkia@unspecified_campaign,dlc20_chs_und_14_valkia,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_gift_slot_2
wh3_dlc20_chs_valkia,chs_mil_valkia@unspecified_campaign,dlc20_chs_kho_bot_4,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_kho_valkia_xp
wh3_dlc20_chs_valkia,chs_mil_valkia@unspecified_campaign,dlc20_chs_kho_final_0,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_kho_valkia_gift_slot_3
wh3_dlc20_chs_valkia,chs_mil_valkia@unspecified_campaign,dlc20_chs_kho_final_1,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_kho_valkia_ultimate
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_kho_final,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_kho_warriors_gift_slot_2
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_nur_final,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_nur_warriors_gift_slot_2
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_kho_0,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_kho_shared_gift_upgrade_authority
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_kho_2,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_kho_shared_gift_upgrade_diplomacy
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_nur_0,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_nur_shared_gift_upgrade_authority
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_nur_2,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_nur_shared_gift_upgrade_diplomacy
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_kho_1,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_kho_shared_gift_upgrade_corruption
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_kho_3,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_kho_shared_gift_upgrade_summons
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_20,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_warriors_warmachines
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_nur_1,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_nur_shared_gift_upgrade_corruption
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_nur_3,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_nur_shared_gift_upgrade_summons
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_kho_start,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_kho_warriors_gift_slot_1
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_18,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_warriors_hellcannons
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_nur_start,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_nur_warriors_gift_slot_1
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_14,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_marks_khorne
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_4,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_daemonic_mounts
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_16,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_marks_nurgle
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_1,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_vassals
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_5,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_chariots
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_8,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_upgrades
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_12,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_gift_slot_1
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_0,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_building
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_2,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_diplomacy
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_centre,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_marauders
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_9,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_chosen
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_11,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_knights
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_13,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_gift_slot_2
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_3,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_souls
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_6,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_mutants
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_10,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_movement
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_15,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_marks_tzeentch
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_7,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_beasts
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_17,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_marks_slaanesh
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_tze_start,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_warriors_gift_slot_1
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_19,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_monsters
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_sla_start,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_sla_warriors_gift_slot_1
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_tze_0,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_shared_gift_upgrade_authority
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_tze_2,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_shared_gift_upgrade_diplomacy
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_und_21,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_warriors_shaggoths
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_sla_0,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_sla_shared_gift_upgrade_authority
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_sla_2,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_sla_shared_gift_upgrade_diplomacy
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_tze_1,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_shared_gift_upgrade_corruption
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_tze_3,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_shared_gift_upgrade_summons
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_sla_1,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_sla_shared_gift_upgrade_corruption
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_sla_3,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_sla_shared_gift_upgrade_summons
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_tze_final,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_warriors_gift_slot_2
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,dlc20_chs_sla_final,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_sla_warriors_gift_slot_2
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,,ui_group,ui_group_description,technology_ui_groups_optional_display_desctiption_chs_kho
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,,ui_group,ui_group_description,technology_ui_groups_optional_display_desctiption_chs_nur
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,,ui_group,ui_group_description,technology_ui_groups_optional_display_desctiption_chs_sla
wh3_dlc20_chs_vilitch,chs_mil@unspecified_campaign,,ui_group,ui_group_description,technology_ui_groups_optional_display_desctiption_chs_tze
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_tze_start_0,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_marks_tzeentch
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_tze_start_1,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_shared_gift_upgrade_authority
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_tze_top_0,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_vilitch_military_1
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_und_0_vilitch,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_marauders
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_tze_bot_0,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_shared_gift_upgrade_corruption
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_und_1_vilitch,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_chosen
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_und_15_vilitch,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_chariots
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_und_2_vilitch,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_mutants
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_tze_top_1,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_vilitch_spells
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_und_3_vilitch,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_diplomacy
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_und_4_vilitch,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_movement
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_tze_bot_1,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_vilitch_buildings
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_tze_top_bonus,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_vilitch_weapons
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_tze_top_2,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_vilitch_gift_slot_2
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_und_5_vilitch,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_daemonic_mounts
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_und_6_vilitch,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_knights
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_und_7_vilitch,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_gift_slot_1
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_und_8_vilitch,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_corruption
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_und_9_vilitch,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_vassals
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_tze_bot_2,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_vilitch_gift_slot_1
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_tze_bot_bonus,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_vilitch_heroes_lords
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_tze_top_3,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_shared_gift_upgrade_summons
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_und_10_vilitch,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_beasts
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_und_11_vilitch,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_building
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_tze_bot_3,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_shared_gift_upgrade_diplomacy
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_und_12_vilitch,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_upgrades
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_und_16_vilitch,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_monsters
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_und_13_vilitch,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_souls
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_tze_top_4,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_vilitch_military_2
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_und_14_vilitch,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_und_shared_gift_slot_2
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_tze_bot_4,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_vilitch_teleport
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_tze_final_0,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_vilitch_gift_slot_3
wh3_dlc20_chs_vilitch,chs_mil_vilitch@unspecified_campaign,dlc20_chs_tze_final_1,technology,technology_long_description,technologies_long_description_wh3_dlc20_chs_tze_vilitch_ultimate
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_27,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_27
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_22,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_22
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_15,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_15
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_13,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_13
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_5,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_5
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_1,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_1
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_17,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_17
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_11,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_11
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_6,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_6
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_2,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_2
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_23,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_23
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_7,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_7
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_28,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_28
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_24,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_24
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_21,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_21
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_20,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_20
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_18,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_18
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_25,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_25
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_8,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_8
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_19,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_19
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_12,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_12
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_9,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_9
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_3,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_3
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_29,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_29
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_26,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_26
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_16,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_16
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_14,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_14
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_10,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_10
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_military_4,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_military_4
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_22,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_22
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_18,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_18
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_13,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_13
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_14,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_14
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_11,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_11
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_9,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_9
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_19,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_19
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_7,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_7
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_5,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_5
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_3,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_3
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_15,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_15
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_2,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_2
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_1,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_1
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_20,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_20
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_8,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_8
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_6,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_6
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_4,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_4
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_16,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_16
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_12,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_12
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_10,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_10
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_17,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_17
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_23,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_23
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_sorcery_21,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_sorcery_21
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_industry_9,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_industry_9
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_industry_1,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_industry_1
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_industry_19,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_industry_19
wh3_dlc23_chd_astragoth,chd_mil@unspecified_campaign,wh3_dlc23_tech_chd_industry_13,technology,technology_long_description,technologies_long_description_wh3_dlc23_tech_chd_industry_13
